Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
111203160,3/1/2019,2,10271214,3331.12,3/4/19 11:25,W,460,48,3009788
111203170,3/1/2019,2,10270961,378.54,3/4/19 11:25,W,26,16,3009535
111203180,3/1/2019,2,10270958,294.27,3/4/19 11:25,W,1052,13,3009532
111203190,3/1/2019,2,10270984,210,3/4/19 11:25,W,978,8,3009558
111203200,3/1/2019,2,10271169,367.5,3/4/19 11:25,W,367,5,3009743
111203210,3/1/2019,2,10271176,420,3/4/19 11:25,W,16,10,3009750
111203240,3/1/2019,2,10271072,845.3,3/4/19 11:25,W,628,30,3009646
111203250,3/1/2019,2,10271116,210,3/4/19 11:25,W,46,7,3009690
111203280,3/1/2019,2,10271053,294.27,3/4/19 11:25,W,18,13,3009627
111203310,3/1/2019,2,10271212,367.5,3/4/19 11:25,W,323,2,3009786
111203311,3/1/2019,2,10271017,210,3/4/19 11:25,W,1230,10,3009591
111203312,3/1/2019,2,10271048,210,3/4/19 11:25,W,952,10,3009622
111203316,3/1/2019,2,10271217,420,3/4/19 11:25,W,10,6,3009791
111203900,3/1/2019,2,10271093,238.09,3/4/19 11:25,W,238,11,3009667
111203940,3/1/2019,2,10271094,322.36,3/4/19 11:25,W,270,14,3009668
111203960,3/1/2019,2,10271095,651.88,3/4/19 11:25,W,27,18,3009669
111203961,3/1/2019,2,10271096,210,3/4/19 11:25,W,1109,8,3009670
111204180,3/1/2019,2,10271101,210,3/4/19 11:25,W,972,4,3009675
111204200,3/1/2019,2,10271102,738.98,3/4/19 11:25,W,50,27,3009676
111204280,3/1/2019,2,10271105,462.81,3/4/19 11:25,W,412,19,3009679
111204290,3/1/2019,2,10271106,322.36,3/4/19 11:25,W,21,14,3009680
111204340,3/1/2019,2,10271108,210,3/4/19 11:25,W,7,4,3009682
111204420,3/1/2019,2,10271109,738.98,3/4/19 11:25,W,42,27,3009683
111204510,3/1/2019,2,10271110,1275.8,3/4/19 11:25,W,398,40,3009684
111204560,3/1/2019,2,10271112,238.09,3/4/19 11:25,W,805,11,3009686
111204570,3/1/2019,2,10271113,266.18,3/4/19 11:25,W,755,12,3009687
111204620,3/1/2019,2,10271115,490.9,3/4/19 11:25,W,290,20,3009689
111204624,3/1/2019,2,10271126,406.63,3/4/19 11:25,W,29,17,3009700
111204700,3/1/2019,2,10271118,597.22,3/4/19 11:25,W,1025,23,3009692
111204710,3/1/2019,2,10271130,210,3/4/19 11:25,W,858,10,3009704
111204720,3/1/2019,2,10271119,526.34,3/4/19 11:25,W,1077,21,3009693
111204730,3/1/2019,2,10271114,210,3/4/19 11:25,W,334,5,3009688
111204750,3/1/2019,2,10271120,210,3/4/19 11:25,W,395,9,3009694
111204751,3/1/2019,2,10271134,210,3/4/19 11:25,W,778,9,3009708
111204760,3/1/2019,2,10271129,294.27,3/4/19 11:25,W,751,13,3009703
111204940,3/1/2019,2,10271125,210,3/4/19 11:25,W,15,9,3009699
111204940,3/1/2019,4,1574477,-647.44,3/1/19 10:21,W,,,3009331
111204950,3/1/2019,2,10271123,210,3/4/19 11:25,W,787,10,3009697
111205140,3/1/2019,2,10271144,462.81,3/4/19 11:25,W,30,19,3009718
111205220,3/1/2019,2,10271143,406.63,3/4/19 11:25,W,28,17,3009717
111205230,3/1/2019,2,10271138,774.42,3/4/19 11:25,W,39,28,3009712
111205240,3/1/2019,2,10271139,668.1,3/4/19 11:25,W,34,25,3009713
111205300,3/1/2019,2,10271142,210,3/4/19 11:25,W,13,6,3009716
111205310,3/1/2019,2,10271141,490.9,3/4/19 11:25,W,31,20,3009715
111205340,3/1/2019,2,10271146,434.72,3/4/19 11:25,W,28,18,3009720
111205341,3/1/2019,2,10271140,350.45,3/4/19 11:25,W,25,15,3009714
111205351,3/1/2019,2,10271152,1103.6,3/4/19 11:25,W,604,36,3009726
111205360,3/1/2019,2,10271154,294.27,3/4/19 11:25,W,432,13,3009728
111205370,3/1/2019,2,10271153,266.18,3/4/19 11:25,W,25,12,3009727
111205410,3/1/2019,2,10271155,668.1,3/4/19 11:25,W,408,25,3009729
111205430,3/1/2019,2,10271157,10931.44,3/4/19 11:25,W,1753,126,3009731
111205450,3/1/2019,2,10271156,210,3/4/19 11:25,W,14,9,3009730
111205800,3/1/2019,2,10271163,210,3/4/19 11:25,W,280,6,3009737
111205820,3/1/2019,2,10271167,597.22,3/4/19 11:25,W,548,23,3009741
111205822,3/1/2019,2,10271168,210,3/4/19 11:25,W,15,8,3009742
111205880,3/1/2019,2,10271170,1519.4,3/4/19 11:25,W,313,45,3009744
111205900,3/1/2019,2,10271171,266.18,3/4/19 11:25,W,754,12,3009745
111205910,3/1/2019,2,10271173,210,3/4/19 11:25,W,116,8,3009747
111205920,3/1/2019,2,10271172,266.18,3/4/19 11:25,W,956,12,3009746
111205940,3/1/2019,2,10271174,1665.56,3/4/19 11:25,W,96,48,3009748
111206140,3/1/2019,2,10271181,210,3/4/19 11:25,W,729,7,3009755
111206150,3/1/2019,2,10271182,378.54,3/4/19 11:25,W,26,16,3009756
111206180,3/1/2019,2,10271183,974.45,3/4/19 11:25,W,41,33,3009757
111206220,3/1/2019,2,10271184,378.54,3/4/19 11:25,W,25,16,3009758
111206240,3/1/2019,2,10271185,266.18,3/4/19 11:25,W,18,12,3009759
111206270,3/1/2019,2,10271186,210,3/4/19 11:25,W,1240,10,3009760
111206500,3/1/2019,2,10271191,210,3/4/19 11:25,W,253,4,3009765
111206570,3/1/2019,2,10271199,315,3/4/19 11:25,W,9,6,3009773
111206570,3/1/2019,4,1574499,-346.5,3/1/19 14:20,W,,,3009357
111206590,3/1/2019,2,10271196,210,3/4/19 11:25,W,8,6,3009770
111206640,3/1/2019,2,10271195,238.09,3/4/19 11:25,W,717,11,3009769
111206700,3/1/2019,2,10271197,378.54,3/4/19 11:25,W,2843,16,3009771
111206740,3/1/2019,2,10271194,406.63,3/4/19 11:25,W,1496,17,3009768
111206760,3/1/2019,2,10271193,434.72,3/4/19 11:25,W,1558,18,3009767
111206800,3/1/2019,2,10271198,322.36,3/4/19 11:25,W,21,14,3009772
111206820,3/1/2019,2,10271201,462.81,3/4/19 11:25,W,419,19,3009775
111206860,3/1/2019,2,10271203,294.27,3/4/19 11:25,W,20,13,3009777
111206870,3/1/2019,2,10271207,378.54,3/4/19 11:25,W,2635,16,3009781
111206890,3/1/2019,2,10271206,210,3/4/19 11:25,W,14,9,3009780
111206900,3/1/2019,2,10271204,266.18,3/4/19 11:25,W,18,12,3009778
111206910,3/1/2019,2,10271205,210,3/4/19 11:25,W,759,7,3009779
111206990,3/1/2019,2,10271209,315,3/4/19 11:25,W,158,1,3009783
111207060,3/1/2019,2,10271215,462.81,3/4/19 11:25,W,411,19,3009789
111207070,3/1/2019,2,10271216,700.9,3/4/19 11:25,W,21,15,3009790
111207130,3/1/2019,2,10271218,434.72,3/4/19 11:25,W,27,18,3009792
111207180,3/1/2019,2,10271221,238.09,3/4/19 11:25,W,1732,11,3009795
111207190,3/1/2019,2,10271223,434.72,3/4/19 11:25,W,2044,18,3009797
111207200,3/1/2019,2,10271220,350.45,3/4/19 11:25,W,26,15,3009794
111207210,3/1/2019,2,10271222,1146.65,3/4/19 11:25,W,135,37,3009796
111207220,3/1/2019,2,10271219,490.9,3/4/19 11:25,W,28,20,3009793
111207670,3/1/2019,2,10270892,210,3/4/19 11:25,W,743,7,3009466
111207693,3/1/2019,2,10271148,350.45,3/4/19 11:25,W,24,15,3009722
111207694,3/1/2019,2,10271026,238.09,3/4/19 11:25,W,959,11,3009600
111207695,3/1/2019,2,10270994,238.09,3/4/19 11:25,W,20,11,3009568
111207697,3/1/2019,2,10270940,5075.96,3/4/19 11:25,W,207,118,3009514
111207697,3/1/2019,4,1574487,-7075.25,3/1/19 11:37,W,,,3009342
111207697,3/1/2019,14,1574487,-144.39,3/1/19 11:37,W,,,3009343
111207698,3/1/2019,2,10270950,210,3/4/19 11:25,W,773,7,3009524
111207699,3/1/2019,2,10271104,210,3/4/19 11:25,W,247,1,3009678
111207700,3/1/2019,2,10271087,5270.84,3/4/19 11:25,W,157,122,3009661
111207700,3/1/2019,4,1574484,-4831.2,3/1/19 11:32,W,,,3009338
111207700,3/1/2019,14,1574484,-98.6,3/1/19 11:32,W,,,3009339
111207702,3/1/2019,2,10271020,597.22,3/4/19 11:25,W,38,23,3009594
111207703,3/1/2019,2,10271166,1324.52,3/4/19 11:25,W,494,41,3009740
111207704,3/1/2019,2,10271089,1146.65,3/4/19 11:25,W,66,37,3009663
111207705,3/1/2019,2,10271135,4178.68,3/4/19 11:25,W,109,71,3009709
111207706,3/1/2019,2,10270921,350.45,3/4/19 11:25,W,511,15,3009495
111207707,3/1/2019,2,10271122,210,3/4/19 11:25,W,779,7,3009696
111207709,3/1/2019,2,10270933,210,3/4/19 11:25,W,564,8,3009507
111207710,3/1/2019,2,10271162,315,3/4/19 11:25,W,570,8,3009736
111207711,3/1/2019,2,10270954,1930.94,3/4/19 11:25,W,57,36,3009528
111207712,3/1/2019,2,10271124,662.34,3/4/19 11:25,W,57,16,3009698
111207714,3/1/2019,2,10271016,210,3/4/19 11:25,W,688,10,3009590
111207715,3/1/2019,2,10271085,462.81,3/4/19 11:25,W,1052,19,3009659
111207716,3/1/2019,2,10271065,210,3/4/19 11:25,W,318,1,3009639
111207719,3/1/2019,2,10270926,1324.52,3/4/19 11:25,W,610,41,3009500
111207720,3/1/2019,2,10270887,668.1,3/4/19 11:25,W,1000,25,3009461
111207721,3/1/2019,2,10271121,315,3/4/19 11:25,W,754,9,3009695
111207722,3/1/2019,2,10271127,294.27,3/4/19 11:25,W,635,13,3009701
111207723,3/1/2019,2,10271208,294.27,3/4/19 11:25,W,23,13,3009782
111207724,3/1/2019,2,10271078,441.33,3/4/19 11:25,W,531,13,3009652
111207725,3/1/2019,2,10270957,738.98,3/4/19 11:25,W,856,27,3009531
111207726,3/1/2019,2,10271200,315,3/4/19 11:25,W,2,1,3009774
111207727,3/1/2019,2,10271028,210,3/4/19 11:25,W,286,5,3009602
111207728,3/1/2019,2,10271012,210,3/4/19 11:25,W,181,9,3009586
111207730,3/1/2019,2,10271084,294.27,3/4/19 11:25,W,358,13,3009658
111207732,3/1/2019,2,10271079,367.5,3/4/19 11:25,W,137,8,3009653
111207733,3/1/2019,2,10271147,1862.8,3/4/19 11:25,W,541,32,3009721
111207734,3/1/2019,2,10271150,210,3/4/19 11:25,W,129,8,3009724
111207735,3/1/2019,2,10271149,210,3/4/19 11:25,W,103,7,3009723
111207736,3/1/2019,2,10271192,350.45,3/4/19 11:25,W,172,15,3009766
111207737,3/1/2019,2,10270964,210,3/4/19 11:25,W,158,9,3009538
111207738,3/1/2019,2,10271098,1373.24,3/4/19 11:25,W,373,42,3009672
111207739,3/1/2019,2,10270917,210,3/4/19 11:25,W,67,8,3009491
111207740,3/1/2019,2,10270903,210,3/4/19 11:25,W,28,1,3009477
111207741,3/1/2019,2,10270898,514.92,3/4/19 11:25,W,22,13,3009472
111207742,3/1/2019,2,10271164,420,3/4/19 11:25,W,28,6,3009738
111207743,3/1/2019,2,10271213,420,3/4/19 11:25,W,81,1,3009787
111207744,3/1/2019,2,10270991,238.09,3/4/19 11:25,W,47,11,3009565
111207745,3/1/2019,2,10271013,210,3/4/19 11:25,W,28,9,3009587
111207746,3/1/2019,2,10271128,266.18,3/4/19 11:25,W,30,12,3009702
111207747,3/1/2019,2,10271131,210,3/4/19 11:25,W,15,6,3009705
112202700,3/1/2019,2,10271050,888.35,3/4/19 11:25,W,62,31,3009624
112202700,3/1/2019,4,1574489,-2014.21,3/1/19 11:40,W,,,3009346
112202700,3/1/2019,14,1574489,-41.11,3/1/19 11:40,W,,,3009347
112202710,3/1/2019,2,10271051,1324.52,3/4/19 11:25,W,667,41,3009625
112202720,3/1/2019,2,10271052,490.9,3/4/19 11:25,W,954,20,3009626
112203840,3/1/2019,2,10271092,668.1,3/4/19 11:25,W,31,25,3009666
112203990,3/1/2019,2,10271097,210,3/4/19 11:25,W,22,7,3009671
112204140,3/1/2019,2,10271100,210,3/4/19 11:25,W,138,10,3009674
112204210,3/1/2019,2,10271103,210,3/4/19 11:25,W,6,1,3009677
113200190,3/1/2019,2,10270901,210,3/4/19 11:25,W,493,5,3009475
113200240,3/1/2019,2,10270906,1478.9,3/4/19 11:25,W,57,30,3009480
113200670,3/1/2019,2,10270947,760.62,3/4/19 11:25,W,316,18,3009521
113200720,3/1/2019,2,10270953,315,3/4/19 11:25,W,5,2,3009527
113203100,3/1/2019,2,10271068,406.63,3/4/19 11:25,W,31,17,3009642
113205350,3/1/2019,2,10271151,416.64,3/4/19 11:25,W,19,11,3009725
113205720,3/1/2019,2,10271158,858.9,3/4/19 11:25,W,385,20,3009732
113205770,3/1/2019,2,10271161,367.5,3/4/19 11:25,W,459,3,3009735
113205810,3/1/2019,2,10271165,367.5,3/4/19 11:25,W,8,3,3009739
113206000,3/1/2019,2,10271175,420,3/4/19 11:25,W,11,6,3009749
113206080,3/1/2019,2,10271179,3170.16,3/4/19 11:25,W,623,51,3009753
113206300,3/1/2019,2,10271187,367.5,3/4/19 11:25,W,12,8,3009761
113206360,3/1/2019,2,10271188,514.92,3/4/19 11:25,W,274,13,3009762
113206460,3/1/2019,2,10271190,760.62,3/4/19 11:25,W,426,18,3009764
113207000,3/1/2019,2,10271210,367.5,3/4/19 11:25,W,267,3,3009784
113207020,3/1/2019,2,10271211,711.48,3/4/19 11:25,W,27,17,3009785
114200680,3/1/2019,2,10270949,406.63,3/4/19 11:25,W,25,17,3009523
114204150,3/1/2019,2,10271049,210,3/4/19 11:25,W,617,8,3009623
114204150,3/1/2019,4,1574501,-231,3/1/19 14:47,W,,,3009359
114204320,3/1/2019,2,10271107,315,3/4/19 11:25,W,15,7,3009681
114204520,3/1/2019,2,10271111,567.66,3/4/19 11:25,W,1018,16,3009685
114204770,3/1/2019,2,10271132,1214.27,3/4/19 11:25,W,717,29,3009706
114205000,3/1/2019,2,10271136,315,3/4/19 11:25,W,2,0,3009710
114205040,3/1/2019,2,10271137,294.27,3/4/19 11:25,W,850,13,3009711
114206060,3/1/2019,2,10271178,315,3/4/19 11:25,W,7,5,3009752
114207240,3/1/2019,2,10271224,2132.44,3/4/19 11:25,W,1098,43,3009798
114207250,3/1/2019,2,10271225,609.77,3/4/19 11:25,W,24,17,3009799
115200220,3/1/2019,2,10270904,1862.8,3/4/19 11:25,W,492,32,3009478
115200280,3/1/2019,2,10270909,3623.44,3/4/19 11:25,W,947,51,3009483
115200450,3/1/2019,2,10270924,3331.12,3/4/19 11:25,W,919,48,3009498
115203600,3/1/2019,2,10271091,700.9,3/4/19 11:25,W,24,15,3009665
115205730,3/1/2019,2,10271159,420,3/4/19 11:25,W,14,9,3009733
115205740,3/1/2019,2,10271160,420,3/4/19 11:25,W,6,3,3009734
115206100,3/1/2019,2,10271180,700.9,3/4/19 11:25,W,395,15,3009754
115206440,3/1/2019,2,10271189,1194.44,3/4/19 11:25,W,508,23,3009763
116203500,3/1/2019,2,10271090,1930.94,3/4/19 11:25,W,44,36,3009664
117203300,3/1/2019,2,10271045,210,3/4/19 11:25,W,14,8,3009619
120203310,3/1/2019,2,10271021,210,3/4/19 11:25,W,754,4,3009595
123203320,3/1/2019,2,10271133,210,3/4/19 11:25,W,643,8,3009707
126203330,3/1/2019,2,10271074,367.5,3/4/19 11:25,W,3,1,3009648
211200250,3/1/2019,4,1574476,-231,3/1/19 10:17,W,,,3009330
211201470,3/1/2019,4,1574460,-346.5,3/1/19 9:30,W,,,3009314
211201960,3/1/2019,4,1574496,-1031.75,3/1/19 13:24,W,,,3009354
211202570,3/1/2019,4,1574492,-231,3/1/19 12:15,W,,,3009350
211203680,3/1/2019,4,1574470,-231,3/1/19 9:56,W,,,3009324
211206510,3/1/2019,4,0.01574451,-1975.08,3/1/19 8:49,W,,,3009303
211206510,3/1/2019,4,1574451,-1975.08,3/1/19 8:50,W,,,3009305
