Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
411206558,5/2/2019,4,1579958,-231,5/2/19 10:44,W,,,3025477
111200270,5/2/2019,4,1579957,-678.33,5/2/19 10:37,W,,,3025476
211207510,5/2/2019,4,1579956,-231,5/2/19 10:36,W,,,3025475
211207766,5/2/2019,4,1579955,-323.72,5/2/19 10:35,W,,,3025474
411206680,5/2/2019,4,1579954,-385.5,5/2/19 10:34,W,,,3025473
511205880,5/2/2019,5,1579953,-231,5/2/19 10:30,W,,,3025472
411205350,5/2/2019,5,1579952,-656.97,5/2/19 10:26,W,,,3025471
411202000,5/2/2019,5,1579951,-800,5/2/19 9:59,W,,,3025470
411202000,5/2/2019,8,1579951,80,5/2/19 9:58,W,,,3025469
411202000,5/2/2019,4,1579951,-80,5/2/19 9:57,W,,,3025468
111206590,5/2/2019,4,1579950,-462,5/2/19 9:56,W,,,3025467
117203300,5/2/2019,4,1579949,-231,5/2/19 9:53,W,,,3025466
611201830,5/2/2019,4,1579948,-462,5/2/19 9:51,W,,,3025465
511205220,5/2/2019,4,1579947,-231,5/2/19 9:50,W,,,3025464
611201080,5/2/2019,4,1579946,-292.83,5/2/19 9:41,W,,,3025463
511205946,5/2/2019,4,1579945,-231,5/2/19 9:40,W,,,3025462
211207839,5/2/2019,4,1579944,-578.99,5/2/19 9:39,W,,,3025461
611202529,5/2/2019,4,1579943,-261.94,5/2/19 9:37,W,,,3025460
211203610,5/2/2019,4,1579942,-462,5/2/19 9:25,W,,,3025459
411203230,5/2/2019,4,1579941,-292.83,5/2/19 9:20,W,,,3025458
511205734,5/2/2019,4,1579940,-847.55,5/2/19 9:19,W,,,3025457
211201960,5/2/2019,4,1579939,-478.22,5/2/19 9:18,W,,,3025456
311204300,5/2/2019,4,1579938,-231,5/2/19 9:13,W,,,3025455
311203390,5/2/2019,4,1579937,-462,5/2/19 9:12,W,,,3025454
311202690,5/2/2019,4,1579936,-447.33,5/2/19 9:11,W,,,3025453
411206652,5/2/2019,4,1579935,-540,5/2/19 9:11,W,,,3025452
511203910,5/2/2019,4,1579934,-231,5/2/19 9:09,W,,,3025451
511205330,5/2/2019,4,1579933,-323.72,5/2/19 9:09,W,,,3025450
211207783,5/2/2019,4,1579932,-1000.71,5/2/19 9:07,W,,,3025449
511205638,5/2/2019,4,1579931,-385.5,5/2/19 8:50,W,,,3025448
111200810,5/2/2019,4,1579930,-1613.36,5/2/19 8:49,W,,,3025447
111200660,5/2/2019,4,1579929,-509.11,5/2/19 8:46,W,,,3025446
211204380,5/2/2019,4,1579928,-523.83,5/2/19 8:45,W,,,3025445
611202496,5/2/2019,4,1579927,-540,5/2/19 8:32,W,,,3025444
611202523,5/2/2019,4,1579926,-1274.95,5/2/19 8:29,W,,,3025443
511205520,5/2/2019,4,1579925,-231,5/2/19 8:16,W,,,3025442
411203030,5/2/2019,4,1579924,-801.94,5/2/19 8:15,W,,,3025441
511200780,5/2/2019,4,1579923,-693,5/2/19 8:14,W,,,3025440
211207710,5/2/2019,4,1579922,-231,5/2/19 8:13,W,,,3025439
311202080,5/2/2019,4,1579921,-416.39,5/2/19 8:12,W,,,3025438
511205866,5/2/2019,4,1579920,-231,5/2/19 8:10,W,,,3025437
511205450,5/2/2019,4,1579919,-462,5/2/19 8:10,W,,,3025436
211202090,5/2/2019,4,1579918,-231,5/2/19 8:08,W,,,3025435
511205600,4/30/2019,4,1579917,-404.25,4/30/19 16:32,W,,,3025434
511200090,4/30/2019,4,1579916,-478.22,4/30/19 16:18,W,,,3025433
511205881,4/30/2019,4,1579915,-231,4/30/19 16:03,W,,,3025432
211207550,4/30/2019,4,1579914,-1508.84,4/30/19 16:03,W,,,3025431
511201280,4/30/2019,4,1579913,-1080,4/30/19 15:56,W,,,3025430
611202070,4/30/2019,4,1579912,-231,4/30/19 15:55,W,,,3025429
511205883,4/30/2019,4,1579911,-323.72,4/30/19 15:34,W,,,3025428
511201660,4/30/2019,4,1579910,-261.94,4/30/19 15:33,W,,,3025427
411206550,4/30/2019,4,1579909,-462,4/30/19 15:26,W,,,3025426
411206650,4/30/2019,4,1579908,-231,4/30/19 15:25,W,,,3025425
511205714,4/30/2019,4,1579907,-540,4/30/19 15:23,W,,,3025424
411203700,4/30/2019,4,1579906,-231,4/30/19 15:15,W,,,3025423
311201600,4/30/2019,4,1579905,-231,4/30/19 15:12,W,,,3025422
411202580,4/30/2019,4,1579904,-734.95,4/30/19 14:48,W,,,3025421
211205650,4/30/2019,4,1579903,-323.72,4/30/19 14:43,W,,,3025420
411201950,4/30/2019,4,1579902,-292.83,4/30/19 14:42,W,,,3025419
511205939,4/30/2019,4,1579901,-231,4/30/19 14:38,W,,,3025418
411205950,4/30/2019,4,1579900,-1000,4/30/19 14:31,W,,,3025417
611202561,4/30/2019,4,1579899,-450.45,4/30/19 14:15,W,,,3025416
611202360,4/30/2019,4,1579898,-292.83,4/30/19 14:14,W,,,3025415
211204730,4/30/2019,4,1579897,-578.99,4/30/19 14:09,W,,,3025414
411206639,4/30/2019,4,1579896,-462,4/30/19 14:05,W,,,3025413
611202506,4/30/2019,4,1579895,-231,4/30/19 14:04,W,,,3025412
411206593,4/30/2019,4,1579894,-231,4/30/19 14:00,W,,,3025411
511205955,4/30/2019,4,1579893,-354.61,4/30/19 13:58,W,,,3025410
511205380,4/30/2019,4,1579892,-367.5,4/30/19 13:54,W,,,3025409
511205717,4/30/2019,4,1579891,-231,4/30/19 13:51,W,,,3025408
311201710,4/30/2019,4,1579890,-500,4/30/19 13:46,W,,,3025407
411201630,4/30/2019,4,1579889,-323.72,4/30/19 13:30,W,,,3025406
314205700,4/30/2019,4,1579888,-924,4/30/19 13:26,W,,,3025405
411206655,4/30/2019,4,1579887,-231,4/30/19 13:22,W,,,3025404
411204960,4/30/2019,4,1579886,-385.5,4/30/19 13:19,W,,,3025403
411206611,4/30/2019,4,1579885,-261.94,4/30/19 12:37,W,,,3025402
511205664,4/30/2019,4,1579884,-231,4/30/19 12:37,W,,,3025401
314205644,4/30/2019,4,1579883,-924,4/30/19 12:36,W,,,3025400
411204480,4/30/2019,4,1579882,-416.39,4/30/19 12:17,W,,,3025399
211202530,4/30/2019,4,1579881,-292.83,4/30/19 12:14,W,,,3025398
314205665,4/30/2019,4,1579880,-977.2,4/30/19 12:14,W,,,3025397
411206612,4/30/2019,4,1579879,-734.95,4/30/19 12:10,W,,,3025396
411206621,4/30/2019,4,1579878,-500,4/30/19 11:56,W,,,3025395
211206610,4/30/2019,4,1579877,-354.61,4/30/19 11:42,W,,,3025394
511205590,4/30/2019,4,1579876,-771,4/30/19 11:25,W,,,3025393
511205828,4/30/2019,4,1579875,-231,4/30/19 11:13,W,,,3025392
611202608,4/30/2019,4,1579874,-1356.05,4/30/19 10:45,W,,,3025391
511205927,4/30/2019,4,1579873,-1101.95,4/30/19 10:45,W,,,3025390
311201610,4/30/2019,4,1579872,-231,4/30/19 10:39,W,,,3025389
211207704,4/30/2019,4,1579871,-656.97,4/30/19 10:39,W,,,3025388
411206642,4/30/2019,4,1579870,-500,4/30/19 10:37,W,,,3025387
211207927,4/30/2019,4,1579869,-600.39,4/30/19 10:30,W,,,3025386
411200980,4/30/2019,4,1579868,-385.5,4/30/19 10:29,W,,,3025385
411200362,4/30/2019,4,1579867,-509.11,4/30/19 10:23,W,,,3025384
411204962,4/30/2019,4,1579866,-219.45,4/30/19 10:20,W,,,3025383
411205410,4/30/2019,4,1579865,-292.83,4/30/19 10:17,W,,,3025382
611201730,4/30/2019,4,1579864,-693,4/30/19 10:16,W,,,3025381
411203010,4/30/2019,4,1579863,-509.11,4/30/19 10:11,W,,,3025380
211201040,4/30/2019,4,1579862,-462,4/30/19 10:02,W,,,3025379
411206637,4/30/2019,4,1579861,-478.22,4/30/19 10:02,W,,,3025378
511205100,4/30/2019,4,1579860,-336.88,4/30/19 9:51,W,,,3025377
511203840,4/30/2019,4,1579859,-851.87,4/30/19 9:48,W,,,3025376
611201140,4/30/2019,4,1579858,-210,4/30/19 9:47,W,,,3025375
411202741,4/30/2019,4,1579857,-617.98,4/30/19 9:42,W,,,3025374
511202560,4/30/2019,4,1579856,-231,4/30/19 9:41,W,,,3025373
511205901,4/30/2019,4,1579855,-231,4/30/19 9:38,W,,,3025372
511204080,4/30/2019,4,1579854,-231,4/30/19 9:38,W,,,3025371
314205660,4/30/2019,4,1579853,-492.94,4/30/19 9:31,W,,,3025370
314205648,4/30/2019,4,1579852,-292.83,4/30/19 9:25,W,,,3025369
511204950,4/30/2019,4,1579851,-231,4/30/19 9:24,W,,,3025368
411206240,4/30/2019,4,1579850,-1000,4/30/19 9:22,W,,,3025367
111203150,4/30/2019,4,1579849,-367.5,4/30/19 9:19,W,,,3025366
611202160,4/30/2019,4,1579848,-447.33,4/30/19 9:02,W,,,3025365
411206547,4/30/2019,4,1579847,-231,4/30/19 9:01,W,,,3025364
411202870,4/30/2019,4,1579846,-231,4/30/19 9:00,W,,,3025363
511205709,4/30/2019,4,1579845,-1000,4/30/19 8:57,W,,,3025362
411204630,4/30/2019,4,1579844,-261.94,4/30/19 8:56,W,,,3025361
411206596,4/30/2019,4,1579843,-231,4/30/19 8:55,W,,,3025360
311204090,4/30/2019,4,1579842,-578.99,4/30/19 8:52,W,,,3025359
314205460,4/30/2019,4,1579841,-231,4/30/19 8:52,W,,,3025358
411204880,4/30/2019,4,1579840,-231,4/30/19 8:48,W,,,3025357
511201294,4/30/2019,4,1579839,-300,4/30/19 8:45,W,,,3025356
411205670,4/30/2019,4,1579838,-523.83,4/30/19 8:35,W,,,3025355
411206624,4/30/2019,4,1579837,-231,4/30/19 8:34,W,,,3025354
511205010,4/30/2019,4,1579836,-400,4/30/19 8:26,W,,,3025353
211207888,4/30/2019,4,1579835,-1100,4/30/19 8:23,W,,,3025352
211200250,4/30/2019,4,1579834,-250,4/30/19 8:22,W,,,3025351
411203440,4/30/2019,4,1579833,-354.61,4/30/19 8:18,W,,,3025350
411203280,4/30/2019,4,1579832,-509.11,4/30/19 8:17,W,,,3025349
511205470,4/30/2019,4,1579831,-231,4/30/19 8:14,W,,,3025348
211201260,4/30/2019,4,1579830,-292.83,4/30/19 8:13,W,,,3025347
411202120,4/30/2019,4,1579829,-809.28,4/30/19 8:12,W,,,3025346
511205699,4/30/2019,4,1579828,-554.77,4/30/19 8:07,W,,,3025345
311203670,4/30/2019,4,1579827,-1011.16,4/30/19 7:59,W,,,3025344
211206350,4/30/2019,4,1579826,-292.83,4/29/19 16:03,W,,,3025343
411202730,4/30/2019,4,1579825,-292.83,4/29/19 15:39,W,,,3025342
211207894,4/30/2019,4,1579824,-3018.26,4/29/19 15:36,W,,,3025341
211202340,4/30/2019,4,1579823,-500,4/29/19 15:32,W,,,3025340
111202310,4/30/2019,4,1579822,-801.94,4/29/19 15:28,W,,,3025339
511205625,4/30/2019,4,1579821,-323.72,4/29/19 15:27,W,,,3025338
111202140,4/30/2019,4,1579820,-354.61,4/29/19 15:05,W,,,3025337
211207887,4/30/2019,4,1579819,-462,4/29/19 15:04,W,,,3025336
211207767,4/30/2019,4,1579818,-231,4/29/19 15:04,W,,,3025335
314205570,4/30/2019,4,1579817,-851.87,4/29/19 15:02,W,,,3025334
611202568,4/30/2019,4,1579816,-540,4/29/19 14:52,W,,,3025333
211205220,4/30/2019,4,1579815,-647.44,4/29/19 14:18,W,,,3025332
511205764,4/30/2019,4,1579814,-734.95,4/29/19 14:07,W,,,3025331
111200230,4/30/2019,4,1579813,-323.72,4/29/19 13:57,W,,,3025330
611202617,4/30/2019,4,1579812,-292.83,4/29/19 13:54,W,,,3025329
411206707,4/30/2019,4,1579811,-462,4/29/19 13:46,W,,,3025328
211207852,4/30/2019,4,1579810,-462,4/29/19 13:44,W,,,3025327
511201810,4/30/2019,4,1579809,-447.33,4/29/19 13:36,W,,,3025326
111204570,4/30/2019,4,1579808,-385.5,4/29/19 13:35,W,,,3025325
311200600,4/30/2019,4,1579807,-894.61,4/29/19 13:27,W,,,3025324
311203740,4/29/2019,4,1579806,-231,4/29/19 13:25,W,,,3025323
611202594,4/29/2019,4,1579805,-323.72,4/29/19 13:05,W,,,3025322
611202590,4/29/2019,4,1579804,-509.11,4/29/19 12:16,W,,,3025321
411204730,4/29/2019,4,1579803,-540,4/29/19 11:52,W,,,3025320
411204041,4/29/2019,4,1579802,-1356.05,4/29/19 11:50,W,,,3025319
511205912,4/29/2019,4,1579801,-231,4/29/19 11:46,W,,,3025318
611202400,4/29/2019,4,1579800,-261.94,4/29/19 11:45,W,,,3025317
311203660,4/29/2019,4,1579799,-385.5,4/29/19 11:22,W,,,3025316
511205631,4/29/2019,4,1579798,-231,4/29/19 11:10,W,,,3025315
611202493,4/29/2019,14,1579797,-4.2,4/29/19 11:07,W,,,3025314
611202493,4/29/2019,4,1579797,-205.8,4/29/19 11:07,W,,,3025313
611202460,4/29/2019,14,1579796,-4.2,4/29/19 11:06,W,,,3025312
611202460,4/29/2019,4,1579796,-205.8,4/29/19 11:06,W,,,3025311
611202538,4/29/2019,14,1579795,-4.2,4/29/19 11:05,W,,,3025310
611202538,4/29/2019,4,1579795,-205.8,4/29/19 11:05,W,,,3025309
211207764,4/29/2019,4,1579794,-231,4/29/19 11:01,W,,,3025308
211206530,4/29/2019,4,1579793,-462,4/29/19 10:57,W,,,3025307
411206562,4/29/2019,4,1579792,-462,4/29/19 10:56,W,,,3025306
211205120,4/29/2019,4,1579791,-709.22,4/29/19 10:55,W,,,3025305
411202360,4/29/2019,4,1579790,-385.5,4/29/19 10:54,W,,,3025304
211205540,4/29/2019,4,1579789,-231,4/29/19 10:48,W,,,3025303
211205490,4/29/2019,4,1579788,-261.94,4/29/19 10:48,W,,,3025302
311204271,4/29/2019,4,1579787,-700,4/29/19 10:47,W,,,3025301
411206555,4/29/2019,4,1579786,-231,4/29/19 10:46,W,,,3025300
111203570,4/29/2019,4,1579785,-462,4/29/19 10:35,W,,,3025299
511205752,4/29/2019,4,1579784,-1308.7,4/29/19 10:31,W,,,3025298
314205706,4/29/2019,4,1579783,-231,4/29/19 10:22,W,,,3025297
511205610,4/29/2019,4,1579782,-995.38,4/29/19 10:21,W,,,3025296
411201100,4/29/2019,4,1579781,-354.61,4/29/19 10:17,W,,,3025295
211202350,4/29/2019,4,1579780,-462,4/29/19 10:14,W,,,3025294
511205647,4/29/2019,4,1579779,-315,4/29/19 10:13,W,,,3025293
211207910,4/29/2019,4,1579778,-231,4/29/19 10:12,W,,,3025292
511205771,4/29/2019,4,1579777,-354.61,4/29/19 10:10,W,,,3025291
211207712,4/29/2019,4,1579776,-740.11,4/29/19 10:08,W,,,3025290
211207891,4/29/2019,4,1579775,-462,4/29/19 10:07,W,,,3025289
511203580,4/29/2019,4,1579774,-231,4/29/19 10:01,W,,,3025288
314205688,4/29/2019,4,1579773,-231,4/29/19 9:59,W,,,3025287
311204980,4/29/2019,4,1579772,-478.22,4/29/19 9:48,W,,,3025286
111205341,4/29/2019,4,1579771,-1000,4/29/19 9:41,W,,,3025285
511201560,4/29/2019,4,1579770,-832.83,4/29/19 9:36,W,,,3025284
211206570,4/29/2019,4,1579769,-231,4/29/19 9:31,W,,,3025283
511205931,4/29/2019,4,1579768,-1214,4/29/19 9:27,W,,,3025282
511205633,4/29/2019,4,1579767,-231,4/29/19 9:23,W,,,3025281
411200760,4/29/2019,4,1579766,-740.11,4/29/19 9:22,W,,,3025280
115203270,4/29/2019,4,1579765,-1034.37,4/29/19 9:19,W,,,3025279
211206744,4/29/2019,4,1579764,-261.94,4/29/19 9:17,W,,,3025278
511205786,4/29/2019,4,1579763,-261.94,4/29/19 9:17,W,,,3025277
611202505,4/29/2019,4,1579762,-695.96,4/29/19 9:15,W,,,3025276
411203954,4/29/2019,4,1579761,-523.83,4/29/19 9:13,W,,,3025275
611202486,4/29/2019,4,1579760,-354.61,4/29/19 9:10,W,,,3025274
311200762,4/29/2019,4,1579759,-292.83,4/29/19 9:09,W,,,3025273
211207907,4/29/2019,4,1579758,-231,4/29/19 9:08,W,,,3025272
211207530,4/29/2019,4,1579757,-771,4/29/19 9:07,W,,,3025271
211207380,4/29/2019,4,1579756,-323.72,4/29/19 9:05,W,,,3025270
111203590,4/29/2019,4,1579755,-261.94,4/29/19 9:03,W,,,3025269
314205629,4/29/2019,4,1579754,-1885.73,4/29/19 8:59,W,,,3025268
311204940,4/29/2019,4,1579753,-763.39,4/29/19 8:58,W,,,3025267
211207150,4/29/2019,4,1579752,-231,4/29/19 8:54,W,,,3025266
611202110,4/29/2019,4,1579751,-447.33,4/29/19 8:54,W,,,3025265
211201790,4/29/2019,4,1579750,-3878.6,4/29/19 8:53,W,,,3025264
211207360,4/29/2019,4,1579749,-385.5,4/29/19 8:50,W,,,3025263
211204050,4/29/2019,4,1579748,-1391.92,4/29/19 8:49,W,,,3025262
411206420,4/29/2019,4,1579747,-500,4/29/19 8:48,W,,,3025261
314205646,4/29/2019,4,1579746,-323.72,4/29/19 8:47,W,,,3025260
211207350,4/29/2019,4,1579745,-462,4/29/19 8:45,W,,,3025259
511205781,4/29/2019,4,1579744,-231,4/29/19 8:44,W,,,3025258
211201390,4/29/2019,4,1579743,-509.11,4/29/19 8:43,W,,,3025257
511205862,4/29/2019,4,1579742,-987.33,4/29/19 8:42,W,,,3025256
211206780,4/29/2019,4,1579741,-523.83,4/29/19 8:41,W,,,3025255
511205806,4/29/2019,4,1579740,-678.33,4/29/19 8:41,W,,,3025254
211207864,4/29/2019,6,9286,-23.94,4/29/19 8:38,W,,,3025253
211207787,4/29/2019,4,1579739,-1024.55,4/29/19 8:31,W,,,3025252
511205855,4/29/2019,4,1579738,-231,4/29/19 8:30,W,,,3025251
511200470,4/29/2019,4,1579737,-292.83,4/29/19 8:28,W,,,3025250
611202607,4/29/2019,4,1579736,-231,4/29/19 8:27,W,,,3025249
511205687,4/29/2019,4,1579735,-261.94,4/29/19 8:17,W,,,3025248
511205909,4/29/2019,4,1579734,-385.5,4/29/19 8:16,W,,,3025247
211207920,4/29/2019,4,1579733,-3768.54,4/29/19 8:15,W,,,3025246
511205941,4/29/2019,4,1579732,-231,4/29/19 8:13,W,,,3025245
311204770,4/29/2019,4,1579731,-416.39,4/29/19 8:12,W,,,3025244
211205640,4/29/2019,4,1579730,-709.22,4/29/19 8:11,W,,,3025243
211202400,4/29/2019,4,1579729,-863.72,4/29/19 8:08,W,,,3025242
511203050,4/29/2019,4,1579728,-1065.31,4/29/19 8:07,W,,,3025241
311204080,4/29/2019,4,1579727,-231,4/29/19 8:06,W,,,3025240
611202644,4/29/2019,4,1579726,-231,4/29/19 8:00,W,,,3025239
511205853,4/26/2019,4,1579725,-354.61,4/26/19 16:51,W,,,3025238
611201570,4/26/2019,4,1579724,-447.33,4/26/19 16:45,W,,,3025237
611201410,4/26/2019,4,1579723,-832.83,4/26/19 16:43,W,,,3025236
211207848,4/26/2019,4,1579722,-554.72,4/26/19 16:42,W,,,3025235
211207708,4/26/2019,4,1579721,-231,4/26/19 16:40,W,,,3025234
311201790,4/26/2019,4,1579720,-323.72,4/26/19 16:18,W,,,3025233
314205617,4/26/2019,4,1579719,-462,4/26/19 15:59,W,,,3025232
511205350,4/26/2019,4,1579718,-1885.73,4/26/19 15:59,W,,,3025231
611202614,4/26/2019,4,1579717,-956.44,4/26/19 15:55,W,,,3025230
411202530,4/26/2019,4,1579716,-695.96,4/26/19 15:37,W,,,3025229
211206240,4/26/2019,4,1579715,-617.98,4/26/19 15:35,W,,,3025228
711100023,4/25/2019,4,1575938,-292.83,4/26/19 15:21,W,,,3025227
711100369,4/25/2019,4,1575928,-292.83,4/26/19 15:20,W,,,3025226
711100082,4/25/2019,4,1575927,-231,4/26/19 15:20,W,,,3025225
811100112,4/24/2019,10,10277575,21,4/26/19 15:20,W,,,3025224
811100109,4/24/2019,10,10277574,23.85,4/26/19 15:20,W,,,3025223
811100100,4/24/2019,10,10277573,26.65,4/26/19 15:20,W,,,3025222
811100085,4/24/2019,10,10277572,21,4/26/19 15:20,W,,,3025221
811100082,4/24/2019,10,10277569,21,4/26/19 15:20,W,,,3025220
811100079,4/24/2019,10,10277566,21,4/26/19 15:20,W,,,3025219
811100078,4/24/2019,10,10277565,21,4/26/19 15:20,W,,,3025218
811100099,4/24/2019,10,10277564,23.85,4/26/19 15:20,W,,,3025217
811100077,4/24/2019,10,10277563,5,4/26/19 15:20,W,,,3025216
811100075,4/24/2019,10,10277561,21,4/26/19 15:20,W,,,3025215
811100097,4/24/2019,10,10277558,32.25,4/26/19 15:20,W,,,3025214
811100073,4/24/2019,10,10277557,69.4,4/26/19 15:20,W,,,3025213
811100072,4/24/2019,10,10277556,21,4/26/19 15:20,W,,,3025212
811100067,4/24/2019,10,10277555,123.3,4/26/19 15:20,W,,,3025211
811100101,4/24/2019,10,10277554,21,4/26/19 15:20,W,,,3025210
811100113,4/24/2019,10,10277553,21,4/26/19 15:20,W,,,3025209
811100070,4/24/2019,10,10277551,56.8,4/26/19 15:20,W,,,3025208
811100069,4/24/2019,10,10277550,21,4/26/19 15:20,W,,,3025207
811100068,4/24/2019,10,10277549,35.75,4/26/19 15:20,W,,,3025206
811100066,4/24/2019,10,10277547,56.8,4/26/19 15:20,W,,,3025205
811100105,4/24/2019,10,10277546,26.65,4/26/19 15:20,W,,,3025204
811100095,4/24/2019,10,10277545,26.65,4/26/19 15:20,W,,,3025203
811100064,4/24/2019,10,10277544,29.45,4/26/19 15:20,W,,,3025202
811100062,4/24/2019,10,10277542,21,4/26/19 15:20,W,,,3025201
811100094,4/24/2019,10,10277541,21,4/26/19 15:20,W,,,3025200
811100061,4/24/2019,10,10277540,21,4/26/19 15:20,W,,,3025199
811100104,4/24/2019,10,10277539,21,4/26/19 15:20,W,,,3025198
811100060,4/24/2019,10,10277538,21,4/26/19 15:20,W,,,3025197
811100057,4/24/2019,10,10277535,23.85,4/26/19 15:20,W,,,3025196
811100056,4/24/2019,10,10277534,23.85,4/26/19 15:20,W,,,3025195
811100055,4/24/2019,10,10277533,21,4/26/19 15:20,W,,,3025194
811100054,4/24/2019,10,10277532,21,4/26/19 15:20,W,,,3025193
811100053,4/24/2019,10,10277531,21,4/26/19 15:20,W,,,3025192
811100051,4/24/2019,10,10277530,32.25,4/26/19 15:20,W,,,3025191
811100050,4/24/2019,10,10277529,21,4/26/19 15:20,W,,,3025190
811100049,4/24/2019,10,10277528,21,4/26/19 15:20,W,,,3025189
811100048,4/24/2019,10,10277527,29.45,4/26/19 15:20,W,,,3025188
811100047,4/24/2019,10,10277526,21,4/26/19 15:20,W,,,3025187
811100046,4/24/2019,10,10277525,21,4/26/19 15:20,W,,,3025186
811100045,4/24/2019,10,10277524,23.4,4/26/19 15:20,W,,,3025185
811100107,4/24/2019,10,10277522,26.65,4/26/19 15:20,W,,,3025184
811100043,4/24/2019,10,10277521,32.25,4/26/19 15:20,W,,,3025183
811100042,4/24/2019,10,10277520,21,4/26/19 15:20,W,,,3025182
811100041,4/24/2019,10,10277519,37.85,4/26/19 15:20,W,,,3025181
811100040,4/24/2019,10,10277518,21,4/26/19 15:20,W,,,3025180
811100039,4/24/2019,10,10277517,78.95,4/26/19 15:20,W,,,3025179
811100038,4/24/2019,10,10277516,56.8,4/26/19 15:20,W,,,3025178
811100103,4/24/2019,10,10277515,21,4/26/19 15:20,W,,,3025177
811100037,4/24/2019,10,10277514,31.5,4/26/19 15:20,W,,,3025176
811100036,4/24/2019,10,10277513,21,4/26/19 15:20,W,,,3025175
811100035,4/24/2019,10,10277511,26.65,4/26/19 15:20,W,,,3025174
811100111,4/24/2019,10,10277509,21,4/26/19 15:20,W,,,3025173
811100091,4/24/2019,10,10277507,21,4/26/19 15:20,W,,,3025172
811100086,4/24/2019,10,10277504,52.6,4/26/19 15:20,W,,,3025171
811100028,4/24/2019,10,10277499,21,4/26/19 15:20,W,,,3025170
811100027,4/24/2019,10,10277498,21,4/26/19 15:20,W,,,3025169
811100025,4/24/2019,10,10277496,21,4/26/19 15:20,W,,,3025168
811100024,4/24/2019,10,10277495,21,4/26/19 15:20,W,,,3025167
811100023,4/24/2019,10,10277494,21,4/26/19 15:20,W,,,3025166
811100022,4/24/2019,10,10277493,21,4/26/19 15:20,W,,,3025165
811100021,4/24/2019,10,10277491,39.95,4/26/19 15:20,W,,,3025164
811100020,4/24/2019,10,10277490,32.25,4/26/19 15:20,W,,,3025163
811100019,4/24/2019,10,10277489,21,4/26/19 15:20,W,,,3025162
811100018,4/24/2019,10,10277488,21,4/26/19 15:20,W,,,3025161
811100017,4/24/2019,10,10277486,2.3,4/26/19 15:20,W,,,3025160
811100089,4/24/2019,10,10277485,21,4/26/19 15:20,W,,,3025159
811100016,4/24/2019,10,10277484,21,4/26/19 15:20,W,,,3025158
811100015,4/24/2019,10,10277483,23.85,4/26/19 15:20,W,,,3025157
811100014,4/24/2019,10,10277482,21,4/26/19 15:20,W,,,3025156
811100012,4/24/2019,10,10277480,21,4/26/19 15:20,W,,,3025155
811100011,4/24/2019,10,10277479,21,4/26/19 15:20,W,,,3025154
811100008,4/24/2019,10,10277476,21,4/26/19 15:20,W,,,3025153
811100088,4/24/2019,10,10277475,21,4/26/19 15:20,W,,,3025152
811100003,4/24/2019,10,10277470,2.55,4/26/19 15:20,W,,,3025151
811100002,4/24/2019,10,10277469,21,4/26/19 15:20,W,,,3025150
