Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
111200270,1/17/2019,10,10264236,21,1/17/19 13:02,W,,,2998123
111200290,1/1/2019,2,10264238,738.98,1/4/19 10:07,W,446,27,2993466
111200290,1/16/2019,4,1571234,-738.98,1/16/19 15:17,W,,,2997973
111200300,1/1/2019,2,10264239,322.36,1/4/19 10:07,W,235,14,2993467
111200300,1/17/2019,10,10264239,32.25,1/17/19 13:02,W,,,2998124
111200300,1/21/2019,4,1571690,-354.61,1/21/19 9:23,W,,,2999013
111200301,1/1/2019,2,10264243,845.3,1/4/19 10:07,W,761,30,2993471
111200301,1/14/2019,4,1570820,-845.3,1/14/19 9:14,W,,,2997410
111200310,1/1/2019,2,10264240,266.18,1/4/19 10:07,W,1907,12,2993468
111200310,1/17/2019,10,10264240,26.65,1/17/19 13:02,W,,,2998125
111200311,1/1/2019,2,10264241,210,1/4/19 10:07,W,699,9,2993469
111200311,1/9/2019,4,1570481,-440,1/9/19 9:20,W,,,2995593
111200311,1/17/2019,10,10264241,21,1/17/19 13:02,W,,,2998126
111200320,1/1/2019,2,10264242,210,1/4/19 10:07,W,1577,9,2993470
111200320,1/8/2019,4,1570390,-210,1/8/19 9:21,W,,,2995502
111200330,1/1/2019,2,10264244,526.34,1/4/19 10:07,W,1284,21,2993472
111200330,1/16/2019,4,1571134,-500,1/16/19 9:22,W,,,2997873
111200330,1/17/2019,10,10264244,45.95,1/17/19 13:02,W,,,2998127
111200340,1/1/2019,2,10264245,294.27,1/4/19 10:07,W,2568,13,2993473
111200340,1/14/2019,4,1570878,-294.27,1/14/19 10:52,W,,,2997497
111200350,1/1/2019,2,10264247,210,1/4/19 10:07,W,1017,1,2993475
111200350,1/17/2019,10,10264247,21,1/17/19 13:02,W,,,2998128
111200370,1/1/2019,2,10264248,322.36,1/4/19 10:07,W,1401,14,2993476
111200370,1/8/2019,4,1570392,-322.36,1/8/19 9:24,W,,,2995504
111200380,1/1/2019,2,10264249,266.18,1/4/19 10:07,W,1923,12,2993477
111200380,1/11/2019,4,1570701,-252.87,1/11/19 10:03,W,,,2996717
111200380,1/14/2019,6,8616,-13.31,1/14/19 13:17,W,,,2997547
111200381,1/1/2019,2,10264250,869.44,1/4/19 10:07,W,435,18,2993478
111200381,1/15/2019,4,1571010,-869.44,1/15/19 9:28,W,,,2997710
111200410,1/1/2019,2,10264252,434.72,1/4/19 10:07,W,2523,18,2993480
111200410,1/15/2019,4,1571022,-434.72,1/15/19 9:54,W,,,2997728
111200420,1/1/2019,2,10264253,210,1/4/19 10:07,W,725,4,2993481
111200420,1/8/2019,4,1570379,-210,1/8/19 8:45,W,,,2995491
111200460,1/1/2019,2,10264255,210,1/4/19 10:07,W,1571,9,2993483
111200460,1/17/2019,10,10264255,21,1/17/19 13:02,W,,,2998130
111200460,1/21/2019,4,1571743,-539.3,1/21/19 10:28,W,,,2999066
111200470,1/1/2019,2,10264256,238.09,1/4/19 10:07,W,1683,11,2993484
111200470,1/7/2019,4,1570307,-220,1/7/19 9:54,W,,,2994468
111200470,1/17/2019,10,10264256,23.85,1/17/19 13:02,W,,,2998131
111200480,1/1/2019,2,10264257,322.36,1/4/19 10:07,W,1271,14,2993485
111200480,1/14/2019,6,8560,-16.11,1/14/19 9:04,W,,,2997393
111200480,1/17/2019,10,10264257,30.65,1/17/19 13:02,W,,,2998132
111200480,1/18/2019,4,1571424,-336.9,1/17/19 16:04,W,,,2998359
111200490,1/1/2019,2,10264258,210,1/4/19 10:07,W,1160,10,2993486
111200490,1/15/2019,4,1571079,-210,1/15/19 13:51,W,,,2997816
111200500,1/1/2019,2,10264259,703.54,1/4/19 10:07,W,1827,26,2993487
111200500,1/11/2019,4,1570707,-703.54,1/11/19 10:34,W,,,2996725
111200510,1/1/2019,2,10264260,210,1/4/19 10:07,W,2889,3,2993488
111200510,1/16/2019,4,1571235,-210,1/16/19 15:17,W,,,2997974
111200540,1/1/2019,2,10264261,294.27,1/4/19 10:07,W,2088,13,2993489
111200540,1/17/2019,10,10264261,29.45,1/17/19 13:02,W,,,2998133
111200550,1/1/2019,2,10264263,210,1/4/19 10:07,W,1103,8,2993491
111200550,1/17/2019,10,10264263,21,1/17/19 13:02,W,,,2998134
111200550,1/25/2019,4,1572066,-231,1/25/19 8:41,W,,,3000578
111200560,1/1/2019,2,10264264,632.66,1/4/19 10:07,W,2686,24,2993492
111200560,1/9/2019,4,1570551,-632.66,1/9/19 14:03,W,,,2996267
111200570,1/1/2019,2,10264265,238.09,1/4/19 10:07,W,1627,11,2993493
111200570,1/10/2019,4,1570615,-238.09,1/10/19 9:43,W,,,2996626
111200580,1/1/2019,2,10264266,367.5,1/4/19 10:07,W,2732,1,2993494
111200580,1/17/2019,10,10264266,36.75,1/17/19 13:02,W,,,2998135
111200590,1/1/2019,2,10264267,266.18,1/4/19 10:07,W,1888,12,2993495
111200590,1/17/2019,10,10264267,26.65,1/17/19 13:02,W,,,2998136
111200590,1/25/2019,4,1572133,-512.83,1/25/19 16:04,W,,,3001061
111200600,1/1/2019,2,10264268,1146.65,1/4/19 10:07,W,1888,37,2993496
111200600,1/15/2019,4,1571069,-1146.65,1/15/19 13:31,W,,,2997806
111200610,1/1/2019,2,10264270,668.1,1/4/19 10:07,W,1728,25,2993498
111200620,1/1/2019,2,10264271,6781.16,1/4/19 10:07,W,1979,153,2993499
111200630,1/1/2019,2,10264272,6391.4,1/4/19 10:07,W,3322,145,2993500
111200640,1/1/2019,2,10264273,561.78,1/4/19 10:07,W,211,22,2993501
111200640,1/25/2019,4,1572127,-379.51,1/25/19 15:22,W,,,3001037
111200640,1/25/2019,4,1572128,-550.54,1/25/19 15:24,W,,,3001039
111200640,1/25/2019,14,1572127,-7.74,1/25/19 15:22,W,,,3001038
111200640,1/25/2019,14,1572128,-11.24,1/25/19 15:24,W,,,3001040
111200650,1/1/2019,2,10264274,597.22,1/4/19 10:07,W,1482,23,2993502
111200650,1/14/2019,6,8580,-29.86,1/14/19 10:30,W,,,2997474
111200650,1/17/2019,4,1571252,-567.36,1/17/19 8:09,W,,,2997991
111200660,1/1/2019,2,10264275,406.63,1/4/19 10:07,W,3216,17,2993503
111200660,1/15/2019,4,1571083,-406.63,1/15/19 14:20,W,,,2997820
111200681,1/1/2019,2,10264277,632.66,1/4/19 10:07,W,1701,24,2993505
111200681,1/9/2019,4,1570549,-601.03,1/9/19 13:55,W,,,2996265
111200681,1/14/2019,6,8556,-31.63,1/14/19 8:39,W,,,2997364
111200700,1/1/2019,2,10264279,434.72,1/4/19 10:07,W,1472,18,2993507
111200700,1/15/2019,4,1571102,-434.72,1/15/19 15:39,W,,,2997839
111200710,1/1/2019,2,10264280,210,1/4/19 10:07,W,329,6,2993508
111200710,1/9/2019,4,1570454,-650,1/9/19 8:40,W,,,2995566
111200730,1/1/2019,2,10264283,322.36,1/4/19 10:07,W,210,14,2993511
111200730,1/17/2019,10,10264283,32.25,1/17/19 13:02,W,,,2998138
111200740,1/1/2019,2,10264284,210,1/4/19 10:07,W,2900,6,2993512
111200740,1/11/2019,4,1570729,-210,1/11/19 13:38,W,,,2997171
111200750,1/5/2019,2,10266255,322.36,1/9/19 13:17,W,2756,14,2995791
111200750,1/8/2019,4,1570411,-278.85,1/8/19 12:34,W,,,2995523
111200750,1/21/2019,4,1571686,-322.36,1/21/19 9:20,W,,,2999009
111200760,1/1/2019,2,10264288,210,1/4/19 10:07,W,876,8,2993516
111200760,1/14/2019,6,8557,-10.5,1/14/19 8:40,W,,,2997367
111200760,1/16/2019,4,1571183,-199.5,1/16/19 12:45,W,,,2997922
111200770,1/1/2019,2,10264291,322.36,1/4/19 10:07,W,317,14,2993519
111200770,1/17/2019,10,10264291,32.25,1/17/19 13:02,W,,,2998142
111200770,1/25/2019,4,1572094,-354.61,1/25/19 11:05,W,,,3000606
111200780,1/1/2019,2,10264290,378.54,1/4/19 10:07,W,1406,16,2993518
111200780,1/17/2019,10,10264290,37.85,1/17/19 13:02,W,,,2998141
111200780,1/23/2019,4,1571974,-416.39,1/23/19 9:39,W,,,3000334
111200790,1/1/2019,2,10264293,597.22,1/4/19 10:07,W,322,23,2993521
111200790,1/15/2019,4,1571001,-597.22,1/15/19 9:13,W,,,2997697
111200800,1/1/2019,2,10264294,210,1/4/19 10:07,W,1742,10,2993522
111200800,1/15/2019,4,1570999,-210,1/15/19 9:11,W,,,2997694
111200801,1/1/2019,2,10264369,294.27,1/4/19 10:07,W,3176,13,2993597
111200801,1/14/2019,4,1570818,-294.27,1/14/19 9:13,W,,,2997408
111200810,1/1/2019,2,10264296,597.22,1/4/19 10:07,W,275,23,2993524
111200810,1/17/2019,10,10264296,59.75,1/17/19 13:02,W,,,2998144
111200820,1/1/2019,2,10264297,210,1/4/19 10:07,W,1108,8,2993525
111200820,1/10/2019,4,1570585,-210,1/10/19 8:29,W,,,2996596
111200830,1/1/2019,2,10264298,266.18,1/4/19 10:07,W,1982,12,2993526
111200830,1/17/2019,10,10264298,26.65,1/17/19 13:02,W,,,2998145
111200840,1/1/2019,2,10264295,378.54,1/4/19 10:07,W,2990,16,2993523
111200840,1/4/2019,4,1570220,-646,1/4/19 9:11,W,,,2993402
111200840,1/17/2019,10,10264295,37.85,1/17/19 13:02,W,,,2998143
111200842,1/1/2019,2,10264299,210,1/4/19 10:07,W,1165,9,2993527
111200842,1/15/2019,4,1571061,-210,1/15/19 12:40,W,,,2997798
111200850,1/1/2019,2,10264308,378.54,1/4/19 10:07,W,1848,16,2993536
111200850,1/15/2019,4,1571004,-378.54,1/15/19 9:22,W,,,2997702
111200860,1/1/2019,2,10264307,378.54,1/4/19 10:07,W,2584,16,2993535
111200860,1/17/2019,10,10264307,37.85,1/17/19 13:02,W,,,2998151
111200860,1/25/2019,4,1572131,-416.39,1/25/19 15:48,W,,,3001059
111200870,1/1/2019,2,10264300,526.34,1/4/19 10:07,W,268,21,2993528
111200870,1/17/2019,10,10264300,52.65,1/17/19 13:02,W,,,2998146
111200881,1/1/2019,2,10264301,238.09,1/4/19 10:07,W,558,11,2993529
111200881,1/17/2019,4,1571365,-261.94,1/17/19 13:25,W,,,2998257
111200881,1/17/2019,10,10264301,23.85,1/17/19 13:02,W,,,2998147
111200882,1/1/2019,2,10264302,210,1/4/19 10:07,W,739,7,2993530
111200882,1/17/2019,10,10264302,21,1/17/19 13:02,W,,,2998148
111200882,1/23/2019,4,1571973,-231,1/23/19 9:39,W,,,3000333
111200890,1/1/2019,2,10264303,350.45,1/4/19 10:07,W,2176,15,2993531
111200890,1/17/2019,10,10264303,35.05,1/17/19 13:02,W,,,2998149
111200890,1/21/2019,4,1571636,-605.5,1/21/19 8:23,W,,,2998958
111200900,1/1/2019,2,10264304,561.78,1/4/19 10:07,W,3037,22,2993532
111200900,1/8/2019,4,1570408,-561.78,1/8/19 11:32,W,,,2995520
111200910,1/1/2019,2,10264305,490.9,1/4/19 10:07,W,925,20,2993533
111200910,1/17/2019,10,10264305,49.1,1/17/19 13:02,W,,,2998150
111200920,1/1/2019,2,10264306,561.78,1/4/19 10:07,W,287,22,2993534
111200920,1/7/2019,4,1570317,-561.78,1/7/19 10:42,W,,,2994478
111200921,1/5/2019,2,10266389,434.72,1/9/19 13:17,W,1300,18,2995925
111200921,1/22/2019,10,10266389,43.5,1/22/19 12:04,W,,,2999900
111200930,1/1/2019,2,10264309,490.9,1/4/19 10:07,W,2331,20,2993537
111200930,1/14/2019,4,1570830,-822.55,1/14/19 9:36,W,,,2997423
111200930,1/17/2019,10,10264309,49.1,1/17/19 13:02,W,,,2998152
111200931,1/1/2019,2,10264310,266.18,1/4/19 10:07,W,1415,12,2993538
111200931,1/8/2019,4,1570433,-266.18,1/8/19 14:41,W,,,2995545
111200940,1/1/2019,2,10264331,322.36,1/4/19 10:07,W,1959,14,2993559
111200940,1/16/2019,4,1571117,-322.36,1/16/19 8:34,W,,,2997854
111200950,1/1/2019,2,10264311,210,1/4/19 10:07,W,1114,6,2993539
111200950,1/8/2019,4,301570382,-210,1/8/19 9:07,W,,,2995494
111200960,1/1/2019,2,10264313,322.36,1/4/19 10:07,W,3648,14,2993541
111200960,1/16/2019,4,1571179,-322.36,1/16/19 11:48,W,,,2997918
111200961,1/1/2019,2,10264314,210,1/4/19 10:07,W,2553,5,2993542
111200961,1/8/2019,4,1570438,-440,1/8/19 15:46,W,,,2995550
111200961,1/17/2019,10,10264314,21,1/17/19 13:02,W,,,2998154
111200970,1/1/2019,2,10264315,490.9,1/4/19 10:07,W,2774,20,2993543
111200970,1/15/2019,4,1571035,-490.9,1/15/19 10:14,W,,,2997748
111200980,1/1/2019,2,10264316,210,1/4/19 10:07,W,1340,9,2993544
111200980,1/3/2019,4,1570192,-220,1/3/19 15:45,W,,,2993375
111200980,1/17/2019,10,10264316,21,1/17/19 13:02,W,,,2998155
111200980,1/28/2019,4,1572181,-231,1/28/19 9:34,W,,,3001109
111200990,1/1/2019,2,10264317,266.18,1/4/19 10:07,W,2593,12,2993545
111200990,1/14/2019,4,1570885,-266.18,1/14/19 10:58,W,,,2997508
111201020,1/1/2019,2,10264320,406.63,1/4/19 10:07,W,1140,17,2993548
111201020,1/14/2019,4,1570842,-406.63,1/14/19 9:47,W,,,2997436
111201030,1/1/2019,2,10264321,210,1/4/19 10:07,W,3002,10,2993549
111201030,1/17/2019,10,10264321,21,1/17/19 13:02,W,,,2998157
111201030,1/18/2019,4,1571513,-451,1/18/19 10:41,W,,,2998459
111201040,1/1/2019,2,10264318,294.27,1/4/19 10:07,W,2070,13,2993546
111201040,1/4/2019,4,1570215,-396.55,1/4/19 8:50,W,,,2993397
111201040,1/17/2019,10,10264318,29.45,1/17/19 13:02,W,,,2998156
111201060,1/1/2019,2,10264323,210,1/4/19 10:07,W,1616,9,2993551
111201060,1/14/2019,4,1570813,-210,1/14/19 9:09,W,,,2997401
111201070,1/1/2019,2,10264324,350.45,1/4/19 10:07,W,2204,15,2993552
111201070,1/17/2019,10,10264324,35.05,1/17/19 13:02,W,,,2998158
111201080,1/1/2019,2,10264325,1232.75,1/4/19 10:07,W,512,39,2993553
111201080,1/17/2019,10,10264325,123.3,1/17/19 13:02,W,,,2998159
111201090,1/1/2019,2,10264326,809.86,1/4/19 10:07,W,2511,29,2993554
111201090,1/7/2019,4,1570337,-1359.55,1/7/19 13:15,W,,,2994905
111201090,1/17/2019,10,10264326,81,1/17/19 13:02,W,,,2998160
111201100,1/1/2019,2,10264327,294.27,1/4/19 10:07,W,1516,13,2993555
111201100,1/17/2019,10,10264327,29.45,1/17/19 13:02,W,,,2998161
111201100,1/18/2019,4,1571565,-323.72,1/18/19 13:27,W,,,2998885
111201110,1/1/2019,2,10264328,490.9,1/4/19 10:07,W,1799,20,2993556
111201110,1/17/2019,4,1571251,-490.9,1/17/19 8:07,W,,,2997990
111201120,1/1/2019,2,10264329,266.18,1/4/19 10:07,W,1885,12,2993557
111201120,1/15/2019,4,0.01571013,-486.18,1/15/19 9:40,W,,,2997716
111201120,1/15/2019,4,1571013,-486.18,1/15/19 9:41,W,,,2997718
111201120,1/15/2019,8,0.01571013,486.18,1/15/19 9:40,W,,,2997717
111201140,1/1/2019,2,10264330,1103.6,1/4/19 10:07,W,1548,36,2993558
111201140,1/9/2019,4,1570469,-990.7,1/9/19 9:05,W,,,2995581
111201140,1/17/2019,10,10264330,110.4,1/17/19 13:02,W,,,2998162
111201140,1/28/2019,4,1572167,-1214,1/28/19 9:10,W,,,3001095
111201741,1/1/2019,2,10264287,1189.7,1/4/19 10:07,W,3310,38,2993515
111201741,1/17/2019,10,10264287,119,1/17/19 13:02,W,,,2998140
111201760,1/1/2019,2,10264335,378.54,1/4/19 10:07,W,276,16,2993563
111201760,1/8/2019,4,1570376,-804.54,1/8/19 8:38,W,,,2995488
111201760,1/17/2019,10,10264335,5.45,1/17/19 13:02,W,,,2998164
111201780,1/1/2019,2,10264332,210,1/4/19 10:07,W,821,8,2993560
111201780,1/17/2019,10,10264332,21,1/17/19 13:02,W,,,2998163
111201780,1/25/2019,4,1572075,-231,1/25/19 9:45,W,,,3000587
111201790,1/1/2019,2,10264333,350.45,1/4/19 10:07,W,2713,15,2993561
111201790,1/16/2019,4,1571220,-350.45,1/16/19 14:30,W,,,2997959
111201820,1/1/2019,2,10264334,210,1/4/19 10:07,W,2387,10,2993562
111201820,1/9/2019,4,1570528,-210,1/9/19 11:41,W,,,2995640
111201840,1/1/2019,2,10264336,462.81,1/4/19 10:07,W,1087,19,2993564
111201840,1/17/2019,10,10264336,46.3,1/17/19 13:02,W,,,2998165
111201860,1/1/2019,2,10264337,350.45,1/4/19 10:07,W,599,15,2993565
111201860,1/17/2019,10,10264337,35.05,1/17/19 13:02,W,,,2998166
111201890,1/1/2019,2,10264338,210,1/4/19 10:07,W,1633,3,2993566
111201890,1/17/2019,10,10264338,21,1/17/19 13:02,W,,,2998167
111201890,1/21/2019,4,1571635,-231,1/21/19 8:23,W,,,2998957
111201920,1/1/2019,2,10264339,738.98,1/4/19 10:07,W,939,27,2993567
111201920,1/8/2019,4,1570421,-1672.3,1/8/19 14:03,W,,,2995533
111201920,1/17/2019,10,10264339,73.9,1/17/19 13:02,W,,,2998168
111201940,1/1/2019,2,10264341,210,1/4/19 10:07,W,1330,1,2993569
111201940,1/17/2019,10,10264341,21,1/17/19 13:02,W,,,2998169
111202060,1/1/2019,2,10264344,490.9,1/4/19 10:07,W,1750,20,2993572
111202060,1/8/2019,4,1570426,-999.1,1/8/19 14:26,W,,,2995538
111202060,1/17/2019,10,10264344,49.1,1/17/19 13:02,W,,,2998171
111202100,1/1/2019,2,10264347,210,1/4/19 10:07,W,96,9,2993575
111202100,1/8/2019,4,1570420,-430,1/8/19 14:02,W,,,2995532
111202110,1/1/2019,2,10264348,1324.52,1/4/19 10:07,W,526,41,2993576
111202110,1/15/2019,4,1571003,-1324.52,1/15/19 9:19,W,,,2997700
111202140,1/1/2019,2,10264349,210,1/4/19 10:07,W,793,8,2993577
111202140,1/17/2019,10,10264349,21,1/17/19 13:02,W,,,2998174
111202141,1/5/2019,2,10266341,350.45,1/9/19 13:17,W,2948,15,2995877
111202141,1/10/2019,4,1570611,-761.85,1/10/19 9:36,W,,,2996622
111202141,1/22/2019,10,10266341,35.05,1/22/19 12:04,W,,,2999871
111202150,1/9/2019,4,1570484,-2098.4,1/9/19 9:25,W,,,2995596
111202180,1/1/2019,2,10264352,238.09,1/4/19 10:07,W,883,11,2993580
111202180,1/17/2019,10,10264352,23.85,1/17/19 13:02,W,,,2998177
111202180,1/28/2019,4,1572170,-261.94,1/28/19 9:14,W,,,3001098
111202210,1/1/2019,2,10264353,238.09,1/4/19 10:07,W,786,11,2993581
111202210,1/16/2019,4,1571218,-238.09,1/16/19 14:15,W,,,2997957
111202220,1/1/2019,2,10264354,738.98,1/4/19 10:07,W,790,27,2993582
111202220,1/11/2019,4,1570718,-738.98,1/11/19 11:21,W,,,2996735
111202270,1/1/2019,2,10264356,668.1,1/4/19 10:07,W,320,25,2993584
111202270,1/14/2019,6,8599,-33.4,1/14/19 11:00,W,,,2997509
111202270,1/17/2019,10,10264356,63.5,1/17/19 13:02,W,,,2998179
111202300,1/1/2019,2,10264358,210,1/4/19 10:07,W,2137,6,2993586
111202300,1/16/2019,4,1571221,-210,1/16/19 14:36,W,,,2997960
111202310,1/1/2019,2,10264359,597.22,1/4/19 10:07,W,1598,23,2993587
111202310,1/14/2019,4,1570939,-484.85,1/14/19 15:11,W,,,2997594
111202310,1/17/2019,10,10264359,59.75,1/17/19 13:02,W,,,2998180
111202310,1/29/2019,4,1572253,-656.97,1/28/19 16:24,W,,,3001181
111202340,1/1/2019,2,10264360,561.78,1/4/19 10:07,W,2926,22,2993588
111202340,1/17/2019,10,10264360,56.2,1/17/19 13:02,W,,,2998181
111202340,1/29/2019,4,1572294,-617.98,1/29/19 13:23,W,,,3001246
111202360,1/1/2019,2,10264361,210,1/4/19 10:07,W,590,5,2993589
111202360,1/14/2019,4,1570828,-210,1/14/19 9:33,W,,,2997421
111202370,1/1/2019,2,10264362,210,1/4/19 10:07,W,2068,10,2993590
111202370,1/14/2019,4,1570829,-210,1/14/19 9:34,W,,,2997422
111202400,1/1/2019,2,10264363,210,1/4/19 10:07,W,2218,9,2993591
111202400,1/14/2019,6,8578,-10.5,1/14/19 10:20,W,,,2997463
111202400,1/16/2019,4,1571191,-199.5,1/16/19 13:07,W,,,2997930
111202440,1/1/2019,2,10264364,210,1/4/19 10:07,W,1754,7,2993592
111202440,1/15/2019,4,1570981,-210,1/15/19 8:44,W,,,2997667
111202470,1/1/2019,2,10264366,210,1/4/19 10:07,W,2316,7,2993594
111202470,1/7/2019,4,1570327,-650,1/7/19 11:39,W,,,2994488
111202540,1/1/2019,2,10264368,210,1/4/19 10:07,W,2746,5,2993596
111202540,1/14/2019,6,8555,-10.5,1/14/19 8:35,W,,,2997361
111202540,1/17/2019,10,10264368,19.95,1/17/19 13:02,W,,,2998184
111202550,1/1/2019,2,10264370,322.36,1/4/19 10:07,W,515,14,2993598
111202550,1/3/2019,4,1570112,-308.3,1/3/19 9:19,W,,,2993295
111202550,1/17/2019,10,10264370,32.25,1/17/19 13:02,W,,,2998185
111202560,1/1/2019,2,10264371,238.09,1/4/19 10:07,W,2545,11,2993599
111202560,1/17/2019,10,10264371,23.85,1/17/19 13:02,W,,,2998186
111202580,1/1/2019,2,10264372,1275.8,1/4/19 10:07,W,482,40,2993600
111202580,1/9/2019,4,1570550,-3137,1/9/19 13:59,W,,,2996266
111202600,1/1/2019,2,10264373,238.09,1/4/19 10:07,W,758,11,2993601
111202600,1/16/2019,4,1571209,-458.09,1/16/19 13:30,W,,,2997948
111202620,1/1/2019,2,10264375,238.09,1/4/19 10:07,W,748,11,2993603
111202620,1/11/2019,4,1570665,-546.39,1/10/19 14:28,W,,,2996681
111202650,1/1/2019,2,10264383,210,1/4/19 10:07,W,2404,4,2993611
111202650,1/17/2019,10,10264383,21,1/17/19 13:02,W,,,2998189
111202650,1/22/2019,4,1571937,-231,1/22/19 14:39,W,,,3000091
111202670,1/1/2019,2,10264376,738.98,1/4/19 10:07,W,393,27,2993604
111202670,1/16/2019,4,1571248,-738.98,1/16/19 16:10,W,,,2997987
111202840,1/1/2019,2,10264384,1189.7,1/4/19 10:07,W,2352,38,2993612
111202840,1/8/2019,4,1570437,-3321.5,1/8/19 15:38,W,,,2995549
111202860,1/1/2019,2,10264385,350.45,1/4/19 10:07,W,419,15,2993613
111202860,1/14/2019,4,1570799,-350.45,1/14/19 8:54,W,,,2997380
111202880,1/1/2019,2,10264386,462.81,1/4/19 10:07,W,721,19,2993614
111202880,1/17/2019,10,10264386,46.3,1/17/19 13:02,W,,,2998190
111202894,1/1/2019,2,10264387,350.45,1/4/19 10:07,W,842,15,2993615
111202894,1/17/2019,10,10264387,35.05,1/17/19 13:02,W,,,2998191
111202900,1/1/2019,2,10264388,1017.5,1/4/19 10:07,W,2972,34,2993616
111202900,1/14/2019,4,1570854,-1017.5,1/14/19 10:11,W,,,2997453
111202920,1/1/2019,2,10264389,1060.55,1/4/19 10:07,W,1332,35,2993617
111202920,1/14/2019,4,1570906,-1060.55,1/14/19 13:16,W,,,2997545
111202940,1/1/2019,2,10264390,406.63,1/4/19 10:07,W,232,17,2993618
111202940,1/14/2019,4,1570773,-406.63,1/14/19 8:21,W,,,2997347
111202980,1/1/2019,2,10264391,561.78,1/4/19 10:07,W,404,22,2993619
111202980,1/17/2019,10,10264391,56.2,1/17/19 13:02,W,,,2998192
111203000,1/1/2019,2,10264392,266.18,1/4/19 10:07,W,942,12,2993620
111203000,1/14/2019,6,8628,-13.3,1/14/19 15:07,W,,,2997590
111203000,1/17/2019,4,1571389,-278.18,1/17/19 14:41,W,,,2998289
111203000,1/17/2019,10,10264392,25.3,1/17/19 13:02,W,,,2998193
111203020,1/1/2019,2,10264393,210,1/4/19 10:07,W,2024,3,2993621
111203020,1/11/2019,4,1570666,-199.5,1/10/19 14:43,W,,,2996682
111203020,1/14/2019,6,8563,-10.5,1/14/19 9:08,W,,,2997400
