"211207350","10261164","420"
"111205310","10261165","662.75"
"111205340","10261166","367.15"
"111205341","10261167","2316.4"
"111207733","10261168","2986.8"
"111207693","10261169","308.3"
"111207735","10261170","640"
"111207734","10261171","220"
"113205350","10261172","350"
"111205351","10261173","387.25"
"111205360","10261174","220"
"111205370","10261175","367.15"
"114205400","10261176","660"
"111205410","10261177","535"
"111205430","10261178","12452.4"
"111205450","10261179","544.85"
"113205720","10261180","724.4"
"115205730","10261181","935"
"115205740","10261182","400"
"113205770","10261183","350"
"111207710","10261184","330"
"111205800","10261185","253.5"
"111207742","10261186","400"
"113205810","10261187","350"
"111207703","10261188","1092"
"111205820","10261189","625.65"
"111205822","10261190","253.5"
"111203200","10261191","848.35"
"111205880","10261192","278.85"
"111205900","10261193","253.5"
"111205920","10261194","220"
"111205910","10261195","200"
"111205940","10261196","848.4"
"113205980","10261197","350"
"113206000","10261198","350"
"111203210","10261199","498.85"
"511205640","10261200","440"
"114206060","10261201","300"
"113206080","10261202","1623.75"
"115206100","10261203","935"
"111206140","10261204","200"
"111206150","10261205","851.9499999999999"
"111206180","10261206","2573.35"
"111206220","10261207","387.25"
"111206240","10261208","414"
"111206270","10261209","253.5"
"113206300","10261210","350"
"113206360","10261211","490.4"
"115206440","10261212","2020"
"113206460","10261213","1231.35"
"111206500","10261214","200"
"111206570","10261215","660"
"111207726","10261216","300"
"111207736","10261217","910.85"
"111206590","10261218","220"
"111206640","10261219","200"
"111206700","10261220","396.55"
"111206740","10261221","453.35"
"111206760","10261222","394.75"
"111206800","10261223","387.25"
"111206820","10261224","737.5"
"111206870","10261225","484.85"
"111206890","10261226","11281"
"311204200","10261227","689.45"
"111206860","10261228","249.45"
"111206900","10261229","200"
"111206910","10261230","219"
"111207723","10261231","602.5"
"111206990","10261232","300"
"113207000","10261233","350"
"113207020","10261234","630.8"
"111203310","10261235","350"
"111207743","10261236","1771"
"111207060","10261237","774.15"
"111207070","10261238","400"
"111203160","10261239","3993"
"111203316","10261240","400"
"111207130","10261241","387.25"
"111207180","10261242","333.75"
"111207200","10261243","440.75"
"111207210","10261244","455.4"
"111207220","10261245","1354.2"
"111207190","10261246","636.25"
"114207240","10261247","3910"
"114207250","10261248","1576"
"211200010","10261249","1377.95"
"111207729","10261250","400"
"211207755","10261251","2600"
"211207756","10261252","12067.5"
"211200060","10261253","307"
"211207918","10261254","400"
"211200100","10261255","333.75"
"211200110","10261256","200"
"211200130","10261257","440"
"211207720","10261258","535"
"211207788","10261259","333.75"
"211200150","10261260","333.75"
"211200170","10261261","226.75"
"211200180","10261262","670"
"214200214","10261263","3005.2"
"211200190","10261264","387.25"
"211200200","10261265","308.3"
"211200230","10261266","501.25"
"211200240","10261267","440"
"211200250","10261268","390"
"211200260","10261269","200"
"211200420","10261270","200"
"211200381","10261271","220"
"211200380","10261272","200"
"211200280","10261273","220"
"211200300","10261274","1041.8999999999999"
"211200310","10261275","587.1500000000001"
"214200330","10261276","7719.6"
"211200340","10261277","551.4"
"211200360","10261278","307"
"211203709","10261279","200"
"211207716","10261280","200"
"211200390","10261281","414"
"311200270","10261282","200"
"211207753","10261283","670"
"211200450","10261284","367.15"
"211200460","10261285","1028.5"
"211200480","10261286","1215"
"211200490","10261287","484.85"
"211200500","10261288","200"
"211200520","10261289","501.25"
"211200540","10261290","226.75"
"211200600","10261291","300"
"211207894","10261292","2857.2"
"213200630","10261293","1552"
"215200640","10261294","4612.55"
"212200650","10261295","5623"
"211207891","10261296","220"
"211200660","10261297","307"
"211200680","10261298","280.25"
"211200800","10261299","249.45"
"211200830","10261300","350"
"211200840","10261301","802.2"
"211200850","10261302","307"
"211200920","10261303","200"
"211200970","10261304","440"
"211201010","10261305","414"
"211201021","10261306","535"
"211207712","10261307","367.15"
"211201030","10261308","1818.2"
"211207060","10261309","253.5"
"211207873","10261310","200"
"211201060","10261311","1201.2"
"211201070","10261312","367.15"
"211201110","10261313","360.5"
"211201310","10261314","396.55"
"211207920","10261315","4125"
"211207834","10261316","2986.8"
"211201130","10261317","689.45"
"211201150","10261318","200"
"211201961","10261319","400"
"211201160","10261320","793.0999999999999"
"211201180","10261321","226.75"
"211207874","10261322","226.75"
"211201190","10261323","278.85"
"211201860","10261324","1950.55"
"211201240","10261325","467.5"
"211201260","10261326","249.45"
"211201270","10261327","280.25"
"211201300","10261328","337.7"
"211201330","10261329","1246.3"
"211207810","10261330","200"
"211201390","10261331","367.15"
"211207310","10261332","551.4"
"211201430","10261333","360.5"
"211201460","10261334","226.75"
"211201470","10261335","748.25"
"211201480","10261336","1051"
"211207400","10261337","200"
"211200024","10261338","220"
"211201380","10261339","587.15"
"211207842","10261340","333.75"
"211201600","10261341","200"
"211201610","10261342","280.25"
"211207190","10261343","253.5"
"211201650","10261344","703.75"
"211201661","10261345","671.45"
"211201662","10261346","478.85"
"211207680","10261347","505.6"
"211205300","10261348","636.25"
"211201700","10261349","501.25"
"211200020","10261350","1111"
"211207822","10261351","846"
"211201770","10261352","636.25"
"211201790","10261353","3543.6"
"211201040","10261354","400"
"211201870","10261355","467.5"
"211201930","10261356","200"
"211201950","10261357","387.25"
"211201840","10261358","1010"
"211202750","10261359","774.15"
"211201960","10261360","1467.43"
"211207924","10261361","220"
"211201880","10261362","333.75"
"211202001","10261363","734.25"
"211202000","10261364","588.5"
"211201970","10261365","1177.0500000000002"
"211202020","10261366","424.05"
"211202030","10261367","253.5"
"211202040","10261368","226.75"
"211202010","10261369","249.45"
"211202070","10261370","253.5"
"211202090","10261371","469.45"
"211202060","10261372","1464.29"
"211202170","10261373","1020.8"
"211202210","10261374","440"
"211202080","10261375","1786.95"
"211207735","10261376","440"
"211202110","10261377","699.9"
"211202190","10261378","219"
"211207650","10261379","1028.5"
"211202350","10261380","2437.65"
"211202340","10261381","646"
"211202630","10261382","602.5"
"211202330","10261383","859.39"
"211202360","10261384","557.75"
"211202440","10261385","674.15"
"211202390","10261386","308.3"
"211202420","10261387","367.15"
"211202430","10261388","220"
"211202400","10261389","455.4"
"211202490","10261390","612.6"
"211202410","10261391","851.9499999999999"
"211207723","10261392","2047.7"
"211202500","10261393","308.3"
"211202560","10261394","958.35"
"211207240","10261395","337.7"
"211207811","10261396","587.1500000000001"
"211202570","10261397","440"
"211202540","10261398","1587.6499999999999"
"211202530","10261399","220"
"211202460","10261400","498.85"
"211202580","10261401","755.05"
"211207792","10261402","420"
"211202640","10261403","220"
"211202660","10261404","973.8399999999999"
"211202670","10261405","1307.8"
"214202690","10261406","396.55"
"211207759","10261407","396.55"
"211207730","10261408","455.4"
"211207270","10261409","660"
"211202800","10261410","278.85"
"211202820","10261411","200"
"211202870","10261412","200"
"211207530","10261413","822.55"
"211202821","10261414","1835.45"
"211202710","10261415","200"
"211202850","10261416","200"
"211202830","10261417","646"
"211202840","10261418","1251.3000000000002"
"211202920","10261419","1892.3000000000002"
"211202950","10261420","249.45"
"211207290","10261421","1036.25"
"211203020","10261422","220"
"211203070","10261423","1013.1"
"211203040","10261424","360.5"
"211203080","10261425","1159"
"211203090","10261426","200"
"211203100","10261427","200"
"211203110","10261428","440"
"211207761","10261429","337.7"
"211207706","10261430","675.4000000000001"
"211203140","10261431","528.3"
"211203170","10261432","220"
"211203230","10261433","426"
"211203231","10261434","500.25"
"211203220","10261435","455.4"
"211203240","10261436","253.5"
"211203050","10261437","675.4000000000001"
"211203260","10261438","280.25"
"211203250","10261439","226.75"
"211207510","10261440","220"
"211203340","10261441","220"
"211203350","10261442","200"
"211203270","10261443","200"
"211207360","10261444","763.6999999999999"
"211203360","10261445","752.35"
"211203280","10261446","200"
"211203440","10261447","440"
"211203410","10261448","333.75"
"211203380","10261449","200"
"211204300","10261450","200"
"211207908","10261451","280.25"
"211203500","10261452","734.3"
"214203430","10261453","557.7"
"211203520","10261454","200"
"211203570","10261455","220"
"211203550","10261456","420"
"211203560","10261457","200"
"211207170","10261458","200"
"211207763","10261459","1013.15"
"211200351","10261460","660"
"211207765","10261461","220"
"211203580","10261462","200"
"211203600","10261463","360.5"
"211207900","10261464","220"
"211203650","10261465","852"
"211203640","10261466","508.3"
"211203610","10261467","220"
"211203630","10261468","219"
"211207770","10261469","469.45"
"211207914","10261470","440"
"211203720","10261471","200"
"211207724","10261472","200"
"211203680","10261473","220"
"211203700","10261474","308.3"
"211203710","10261475","200"
"211203790","10261476","674.15"
"211207878","10261477","220"
"211203820","10261478","866"
"211203840","10261479","646"
"211203830","10261480","200"
"211207907","10261481","469.45"
"211203860","10261482","278.85"
"211205690","10261483","249.45"
"211207470","10261484","440"
"211203900","10261485","200"
"211203950","10261486","424.05"
"211207773","10261487","200"
"211203970","10261488","220"
"211207260","10261489","660"
"211207420","10261490","220"
"211203910","10261491","414"
"211207904","10261492","440"
"211207030","10261493","880"
"211207130","10261494","754.4"
"211207732","10261495","699.9"
"211204020","10261496","414"
"211204180","10261497","528.3"
"211204050","10261498","763.6999999999999"
"211207754","10261499","910.8"
"211206810","10261500","866.75"
"211203990","10261501","200"
"2112040600","10261502","748.3"
"211204270","10261503","220"
"211204190","10261504","220"
"211207757","10261505","414"
"211204110","10261506","200"
"211207783","10261507","662.75"
"211204140","10261508","675.4499999999999"
"211204100","10261509","308.3"
"211204120","10261510","307"
"211204171","10261511","535"
"211204130","10261512","646"
"211204210","10261513","1432.3000000000002"
"211207837","10261514","1013.15"
"211207895","10261515","449.45"
"211207725","10261516","440"
"211207787","10261517","200"
"211204372","10261518","616.55"
"211203540","10261519","1102.8000000000002"
"211204570","10261520","280.25"
"211204430","10261521","308.3"
"211207745","10261522","200"
"211207892","10261523","498.85"
"211204371","10261524","220"
"211207681","10261525","1081.0500000000002"
"211207250","10261526","587.15"
"211204376","10261527","440"
"211204461","10261528","1036.25"
"211207884","10261529","940.25"
"211204490","10261530","1327.5"
"211207670","10261531","440"
"211207817","10261532","660"
"211207911","10261533","440"
"211207715","10261534","660"
"211204440","10261535","771.25"
"211204450","10261536","200"
"211204460","10261537","1996.5"
"211204520","10261538","226.75"
"211206540","10261539","220"
"211207710","10261540","220"
"211207390","10261541","2362.25"
"211207784","10261542","734.25"
"211204564","10261543","881.4"
"211204560","10261544","220"
"211204580","10261545","426"
"211204550","10261546","763.7"
"211204380","10261547","551.4"
"211207722","10261548","367.15"
"211204514","10261549","253.5"
"211207919","10261550","440"
"211204200","10261551","200"
"211207610","10261552","220"
"211207856","10261553","498.85"
"211207430","10261554","280.25"
"211207760","10261555","469.45"
"211204561","10261556","220"
"211204601","10261557","280.25"
"211201572","10261558","557.7"
"211204600","10261559","360.5"
"211200453","10261560","1064.75"
"211204170","10261561","564.75"
"211204590","10261562","337.7"
"211207840","10261563","1092"
"211207909","10261564","220"
"211207905","10261565","7255.6"
"211207917","10261566","669.45"
"211204571","10261567","469.45"
"211200573","10261568","200"
"211207380","10261569","220"
"211207885","10261570","660"
"211207901","10261571","200"
"211204602","10261572","307"
"211207921","10261573","1931.85"
"211207726","10261574","1177.0500000000002"
"211207823","10261575","909.45"
"211207802","10261576","200"
"211207850","10261577","440"
"211207806","10261578","220"
"211201810","10261579","440"
"211207820","10261580","200"
"211207744","10261581","396.55"
"211207580","10261582","308.3"
"211207801","10261583","469.45"
"211207812","10261584","473.5"
"211207818","10261585","308.3"
"211203980","10261586","308"
"211207910","10261587","220"
"211207813","10261588","776.6"
"211207902","10261589","469.45"
"211204250","10261590","337.7"
"211207180","10261591","793.0999999999999"
"211207915","10261592","280.25"
"211202510","10261593","793.0999999999999"
"211207410","10261594","440"
"211207839","10261595","440"
"211203420","10261596","1362.65"
"211204260","10261597","220"
"211207707","10261598","905.25"
"211207711","10261599","440"
"211207897","10261600","200"
"211207815","10261601","498.85"
"211207807","10261602","660"
"211207851","10261603","396.55"
"211207875","10261604","420"
"211207882","10261605","440"
"211207150","10261606","220"
"211204150","10261607","440"
"211207912","10261608","498.9"
"211207898","10261609","440"
"211207803","10261610","440"
"211204160","10261611","220"
"211207857","10261612","200"
"211207799","10261613","774.15"
"211207844","10261614","718.9000000000001"
"211207893","10261615","200"
"211207903","10261616","11710"
"211207886","10261617","836.5500000000001"
"211207717","10261618","396.55"
"211207819","10261619","420"
"211207320","10261620","564.45"
"211207858","10261621","469.45"
"211207790","10261622","1556.5"
"211207876","10261623","1139.9"
"211207805","10261624","387.25"
"211207774","10261625","537.7"
"211207804","10261626","253.5"
"211207852","10261627","220"
"211207786","10261628","910.8"
"211203750","10261629","220"
"211207800","10261630","559.1"
"211207877","10261631","307"
"211207708","10261632","220"
"211207887","10261633","1008.1999999999999"
"211207888","10261634","1100"
"211207845","10261635","220"
"211207825","10261636","588.5"
"211207880","10261637","280.25"
"211207853","10261638","469.45"
"211207826","10261639","918.55"
"211207814","10261640","1119.4"
"211207827","10261641","1586.2"
"211204650","10261642","1342.9"
"211207742","10261643","400"
"211204700","10261644","337.7"
"211207890","10261645","660"
"211204751","10261646","200"
"211207925","10261647","300"
"211204730","10261648","501.25"
"211204740","10261649","414"
"211204750","10261650","270.19"
"211207789","10261651","625.65"
"211207794","10261652","3636.4"
"215204760","10261653","14308.4"
"214204770","10261654","1771"
"211207714","10261655","498.85"
"211207828","10261656","440"
"211204780","10261657","587.15"
"211204790","10261658","226.75"
"211204840","10261659","730.3"
"211204850","10261660","220"
"211204860","10261661","200"
"211204861","10261662","308.3"
"211204880","10261663","396.55"
"211204870","10261664","880"
"211202760","10261665","484.85"
"211204871","10261666","478.85"
"211204920","10261667","660"
"411206010","10261668","420"
"211205070","10261669","467.5"
"211207280","10261670","280.25"
"211207883","10261671","278.85"
"211204970","10261672","467.5"
"211205080","10261673","200"
"211205040","10261674","226.75"
"211205090","10261675","414"
"211204950","10261676","514.25"
"211205100","10261677","699.9"
"211205110","10261678","636.25"
"211205120","10261679","607.25"
"211205170","10261680","440.75"
"211205180","10261681","602.5"
"211205220","10261682","278.85"
"211205230","10261683","428"
"211205270","10261684","498.85"
"211205290","10261685","1711.65"
"211207782","10261686","440.75"
"211205310","10261687","230"
"211205340","10261688","280.25"
"211205370","10261689","670"
"211205380","10261690","1742.8000000000002"
"211207705","10261691","484.85"
"211205390","10261692","337.7"
"211205420","10261693","307"
"211205460","10261694","336.2"
"211205480","10261695","1741.1000000000001"
"211205490","10261696","763.7"
"211205510","10261697","440.75"
"211205530","10261698","1312.5"
"211205540","10261699","440"
"211205550","10261700","220"
"211205560","10261701","1366.25"
"211207590","10261702","220"
"211205661","10261703","5930.1"
"211205580","10261704","226.75"
"211207721","10261705","220"
"211205600","10261706","387.25"
"211205640","10261707","278.85"
"211205730","10261708","763.6999999999999"
"211207704","10261709","659.75"
"211207747","10261710","396.55"
"211207771","10261711","638.8000000000001"
"211207772","10261712","330"
"314205590","10261713","11912.6"
"211205740","10261714","617.95"
"211200572","10261715","440"
"211205770","10261716","200"
"111203313","10261717","307"
"211205780","10261718","367.15"
"211205790","10261719","636.25"
"211205800","10261720","1362.65"
"211205820","10261721","467.5"
"211205830","10261722","219"
"211205840","10261723","440"
"211205440","10261724","200"
"211205450","10261725","220"
"211205870","10261726","2396.4"
"211205890","10261727","200"
"211205900","10261728","253.5"
"211205400","10261729","200"
"211207630","10261730","220"
"211207769","10261731","200"
"211207816","10261732","249.45"
"211206080","10261733","420"
"211207860","10261734","220"
"211206210","10261735","387.25"
"211207881","10261736","420"
"211206010","10261737","440"
"611202515","10261738","440"
"211206180","10261739","420"
"211207120","10261740","662.75"
"211207846","10261741","396.55"
"211206240","10261742","805"
"211207703","10261743","200"
"211206781","10261744","814"
"211207829","10261745","587.1500000000001"
"211206300","10261746","220"
"211207847","10261747","880"
"211207854","10261748","200"
"211206260","10261749","514.25"
"211206340","10261750","440"
"211207913","10261751","253.5"
"211206330","10261752","200"
"211206170","10261753","440"
"211206390","10261754","200"
"211206480","10261755","396.55"
"211206380","10261756","200"
"211200671","10261757","440"
"211207500","10261758","226.75"
"211206400","10261759","200"
"211207777","10261760","387.25"
"211207861","10261761","200"
"211206410","10261762","253.5"
"211206420","10261763","612.6"
"211206350","10261764","249.45"
"211206430","10261765","924.9"
"211206440","10261766","337.7"
"211207050","10261767","253.5"
"211206470","10261768","220"
"211207848","10261769","440"
"211200199","10261770","580"
"211206510","10261771","807.15"
"211207862","10261772","220"
"211206513","10261773","3897.6"
"211207906","10261774","200"
"211206520","10261775","219"
"211207520","10261776","200"
"211207081","10261777","360.5"
"211206530","10261778","776.45"
"211207729","10261779","964.8"
"211207718","10261780","469.45"
"211207865","10261781","420"
"211206550","10261782","249.45"
"211207440","10261783","308.3"
"211207740","10261784","420"
"211206560","10261785","200"
"211207550","10261786","551.4"
"211207738","10261787","220"
"211207864","10261788","333.75"
"211207776","10261789","278.85"
"211206570","10261790","440"
"211207830","10261791","1158.9"
"211207778","10261792","467.5"
"211207739","10261793","220"
"211207835","10261794","220"
"211207831","10261795","200"
"211207100","10261796","2565"
"211207746","10261797","660"
"211207795","10261798","440"
"211207916","10261799","476.2"
"211206600","10261800","860"
"211206610","10261801","734.25"
"211206590","10261802","360.5"
"211206620","10261803","278.85"
"211206631","10261804","440"
"211206630","10261805","852"
"211207713","10261806","220"
"211207748","10261807","1248.5"
"211206744","10261808","220"
"211206660","10261809","253.5"
"211207702","10261810","200"
"211206670","10261811","928"
"211207719","10261812","220"
"211207922","10261813","467.5"
"211206680","10261814","200"
"211207110","10261815","220"
"211207869","10261816","1613.25"
"211207797","10261817","249.45"
"211207870","10261818","440"
"211206700","10261819","646"
"211207872","10261820","440"
"211207766","10261821","660"
"211206720","10261822","200"
"211207926","10261823","200"
"211206290","10261824","440.75"
"211206740","10261825","737.5"
"211206940","10261826","396.55"
"211207871","10261827","220"
"211206750","10261828","200"
"211206751","10261829","1720.8"
"211207791","10261830","200"
"211206790","10261831","387.25"
"211206770","10261832","440"
"211206780","10261833","220"
"211206511","10261834","220"
"211207370","10261835","440"
"211206851","10261836","455.4"
"211206860","10261837","1951.4"
"211207796","10261838","640"
"211207751","10261839","396.55"
"211200990","10261840","414"
"211206863","10261841","220"
"211206820","10261842","253.5"
"211207701","10261843","367.15"
"211207709","10261844","1468.55"
"211206831","10261845","200"
"211206840","10261846","280.25"
"211207743","10261847","999.1"
"211207733","10261848","220"
"211207734","10261849","916.2"
"211207832","10261850","1130.85"
"211207809","10261851","249.45"
"211206880","10261852","200"
"211206881","10261853","280.25"
"211206870","10261854","999.1"
"211206871","10261855","469.45"
"211207764","10261856","440"
"211206882","10261857","440"
"211206883","10261858","469.45"
"211207758","10261859","440"
"211207767","10261860","200"
"311200020","10261861","253.5"
"314205641","10261862","280.25"
"311200040","10261863","557.7"
"311200090","10261864","420"
"314205657","10261865","969.7"
"311200100","10261866","226.75"
"314200110","10261867","763.7"
"311200080","10261868","33269.95"
"311200140","10261869","1658.25"
"311200150","10261870","848.4"
"311200180","10261871","200"
"311200200","10261872","200"
"311200210","10261873","200"
"311200220","10261874","278.85"
"311200230","10261875","535"
"311200250","10261876","734.3"
"311200260","10261877","387.25"
"311200290","10261878","200"
"311200300","10261879","200"
"311200310","10261880","249.45"
"314200320","10261881","200"
"311200330","10261882","200"
"311200350","10261883","938.0999999999999"
"311200380","10261884","387.25"
"311200390","10261885","226.75"
"314205672","10261886","514.25"
"311200400","10261887","200"
"311200761","10261888","387.25"
"311200410","10261889","220"
"311200430","10261890","200"
"311200440","10261891","551.4"
"311200450","10261892","333.75"
"311200490","10261893","200"
"311200500","10261894","333.75"
"311200510","10261895","200"
"311200520","10261896","253.5"
"311200550","10261897","484.85"
"311200560","10261898","200"
"311200570","10261899","226.75"
"311205400","10261900","1994.75"
"311200600","10261901","484.85"
"314205622","10261902","2409.6499999999996"
"311200981","10261903","387.25"
"311200650","10261904","614"
"311200670","10261905","307"
"314205642","10261906","360.5"
"311200700","10261907","200"
"311200710","10261908","568.75"
"311200680","10261909","387.25"
"511205100","10261910","548.9"
"311200740","10261911","501.25"
"311200750","10261912","469.45"
"311200763","10261913","1004.6"
"311200760","10261914","200"
"311200762","10261915","514.25"
"311200770","10261916","686.35"
"311200780","10261917","200"
"311200790","10261918","220"
"314205686","10261919","200"
"311200810","10261920","307"
"211207785","10261921","307"
"311200820","10261922","200"
"314205654","10261923","220"
"311200980","10261924","200"
"311200982","10261925","280.25"
"311200991","10261926","220"
"314205646","10261927","498.85"
"311201030","10261928","1177.0500000000002"
"311201190","10261929","220"
"314205626","10261930","220"
"311201290","10261931","414"
"311201230","10261932","1050.15"
"311201630","10261933","588.55"
"311201250","10261934","220"
"311201240","10261935","440"
"311205070","10261936","507"
"311201320","10261937","360.5"
"311201340","10261938","440"
"311201360","10261939","414"
"311201370","10261940","307"
"311201380","10261941","582.6400000000001"
"311201390","10261942","501.25"
"311201420","10261943","9784.6"
"311201460","10261944","440.75"
"311201480","10261945","200"
"311201490","10261946","906.4"
"311201500","10261947","771.25"
"311201520","10261948","440"
"311201530","10261949","568.75"
"311204781","10261950","640"
